case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_core,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_core,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
banba_cal,SKY130-BGR-banba_cal,7,13,325345,GWO,40,-30.0435,30.0435,0,1,0.8015322,16.73613,56.5993,52.153000000000006,17.1526,32.87104,0,0,0,0,0,0,20.0,1,-30.0435,30.0435,0.8015322,16.73613,56.5993,52.153000000000006,17.1526,32.87104,69871.58388656378,150000,150000,26760.0,-29.58595976278476,150001,148925,measure_failed=266;no_convergence=809;timeout=1,0,PSRR_worst_case_10Hz_10MHz,30.0435,42.74873,30.0435,42.74873,1,8.635,3.315,9.68,14.36,0.8300000000000001,1.9850891376165984,0.9,8.635,3.315,9.68,14.36,0.8300000000000001,1.9850891376165984,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,14,326345,GWO,40,-58.31143,58.31143,0,1,0.8013288,29.9616,49.4917,69.986,17.6114,69.0691,0,0,0,0,0,0,42.0,1,-58.31143,58.31143,0.8013288,29.9616,49.4917,69.986,17.6114,69.0691,68689.75658533722,150000,150000,147680.0,-43.72433461253075,150001,149138,measure_failed=229;no_convergence=633;timeout=1,1,PSRR_worst_case_10Hz_10MHz,58.31143,58.31143,58.31143,58.31143,1,1.435,1.03,1.91,8.620000000000001,0.61,14.54039609201918,1.3658672396801463,1.435,1.03,1.91,8.620000000000001,0.61,14.54039609201918,1.3658672396801463,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,15,327345,GWO,40,-58.60393,58.60393,0,1,0.8013493,29.61066,48.4033,70.341,18.3128,69.33604,0,0,0,0,0,0,29.0,1,-58.60393,58.60393,0.8013493,29.61066,48.4033,70.341,18.3128,69.33604,68260.10879739374,150000,150000,149920.0,-38.70800074763832,150001,148982,measure_failed=266;no_convergence=753,0,PSRR_worst_case_10Hz_10MHz,58.60393,58.60393,58.60393,58.60393,1,1.28,1.035,2.16,7.915,0.615,14.633878071025997,1.378946234893699,1.28,1.035,2.16,7.915,0.615,14.633878071025997,1.378946234893699,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,16,328345,GWO,40,-29.66995,29.66995,0,1,0.8005073,17.20576,57.8406,54.393,26.2318,36.95121,0,0,0,0,0,0,74.0,1,-29.66995,29.66995,0.8005073,17.20576,57.8406,54.393,26.2318,36.95121,68629.68366488814,150000,150000,22640.0,-27.09185367545784,150001,148893,measure_failed=292;no_convergence=814;timeout=2,0,PSRR_worst_case_10Hz_10MHz,29.66995,45.60367,29.66995,45.60367,1,5.8,1.21,19.695,18.97,0.905,3.416217311751464,0.9,5.8,1.21,19.695,18.97,0.905,3.416217311751464,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,17,329345,GWO,40,-31.94556,31.94556,0,1,0.7997229,23.39598,57.2276,52.057,25.222,36.90013,0,0,0,0,0,0,42.0,1,-31.94556,31.94556,0.7997229,23.39598,57.2276,52.057,25.222,36.90013,59471.86696820706,150000,150000,44800.0,-28.47995301875346,150001,148923,measure_failed=299;no_convergence=779,0,PSRR_worst_case_10Hz_10MHz,31.94556,45.61305,31.94556,45.61305,1,7.135,1.24,20.84,19.6,0.795,3.4033619552388554,0.9,7.135,1.24,20.84,19.6,0.795,3.4033619552388554,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,18,330345,GWO,40,-59.09054,59.09054,0,1,0.8014045,28.56425,47.6512,71.122,19.1026,68.79028,0,0,0,0,0,0,70.0,1,-59.09054,59.09054,0.8014045,28.56425,47.6512,71.122,19.1026,68.79028,68147.94405961782,150000,150000,139720.0,-50.82903356669044,150001,149923,measure_failed=1;no_convergence=77,0,PSRR_worst_case_10Hz_10MHz,59.09054,59.14592,59.09054,59.14592,1,1.105,1.02,2.1500000000000004,6.985,0.62,14.444895438770835,1.382760291194116,1.105,1.02,2.1500000000000004,6.985,0.62,14.444895438770835,1.382760291194116,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,19,331345,GWO,40,-59.00735,59.00735,0,1,0.8015359,29.59394,49.7991,71.184,17.6639,68.44358,0,0,0,0,0,0,21.0,1,-59.00735,59.00735,0.8015359,29.59394,49.7991,71.184,17.6639,68.44358,58390.99756895751,150000,150000,149720.0,-47.267267930886206,150001,149135,measure_failed=226;no_convergence=640,0,PSRR_worst_case_10Hz_10MHz,59.00735,59.00735,59.00735,59.00735,1,1.335,1.02,1.5,8.27,0.6,14.319469416789204,1.3503239955676136,1.335,1.02,1.5,8.27,0.6,14.319469416789204,1.3503239955676136,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,20,332345,GWO,40,-58.23561,58.23561,0,1,0.8008681,30.09083,48.3708,71.296,20.3865,60.06541,0,0,0,0,0,0,134.0,1,-58.23561,58.23561,0.8008681,30.09083,48.3708,71.296,20.3865,60.06541,62872.24697416276,150000,150000,146720.0,-45.24602004085693,150001,149023,measure_failed=226;no_convergence=752,0,PSRR_worst_case_10Hz_10MHz,58.23561,58.23561,58.23561,58.23561,1,1.01,1.0,1.765,6.07,0.625,11.42318936846965,1.403007323731919,1.01,1.0,1.765,6.07,0.625,11.42318936846965,1.403007323731919,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,21,333345,GWO,40,-37.63336,37.63336,0,1,0.7994842,28.20379,56.4303,53.106,21.9904,37.00879,0,0,0,0,0,0,26.0,1,-37.63336,37.63336,0.7994842,28.20379,56.4303,53.106,21.9904,37.00879,62233.23705135286,150000,150000,44080.0,-34.552855370235804,150001,148931,measure_failed=288;no_convergence=780;timeout=2,0,PSRR_worst_case_10Hz_10MHz,37.63336,45.50664,37.63336,45.50664,1,7.22,1.14,10.08,17.240000000000002,0.7200000000000001,3.4395710816872564,0.9,7.22,1.14,10.08,17.240000000000002,0.7200000000000001,3.4395710816872564,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,22,334345,GWO,40,-58.44697,58.44697,0,1,0.8013359,30.24419,49.992,70.09,17.2633,69.05752,0,0,0,0,0,0,24.0,1,-58.44697,58.44697,0.8013359,30.24419,49.992,70.09,17.2633,69.05752,62305.21933547408,150000,150000,149400.0,-51.154423982393226,150001,149715,measure_failed=69;no_convergence=217,0,PSRR_worst_case_10Hz_10MHz,58.44697,58.44697,58.44697,58.44697,1,1.495,1.005,1.72,8.81,0.605,14.535499838791694,1.3575767400883263,1.495,1.005,1.72,8.81,0.605,14.535499838791694,1.3575767400883263,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,23,335345,GWO,40,-58.77083,58.77083,0,1,0.8012813,29.72436,49.5878,71.33,18.7271,64.29834,0,0,0,0,0,0,7.0,1,-58.77083,58.77083,0.8012813,29.72436,49.5878,71.33,18.7271,64.29834,63991.76286275685,150000,150000,149360.0,-50.77004565683772,150001,149751,measure_failed=60;no_convergence=190,0,PSRR_worst_case_10Hz_10MHz,58.77083,58.77506,58.77083,58.77506,1,1.195,1.01,1.54,7.53,0.61,12.88506098933044,1.3673514841073418,1.195,1.01,1.54,7.53,0.61,12.88506098933044,1.3673514841073418,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,24,336345,GWO,40,-57.94052,57.94052,0,1,0.8013292,29.96688,50.5855,69.615,16.9155,69.15789,0,0,0,0,0,0,39.0,1,-57.94052,57.94052,0.8013292,29.96688,50.5855,69.615,16.9155,69.15789,63604.45739297569,150000,150000,150000.0,-48.53980378224188,150001,149051,measure_failed=239;no_convergence=711,0,PSRR_worst_case_10Hz_10MHz,57.94052,57.94052,57.94052,57.94052,1,1.615,1.02,1.64,9.45,0.605,14.570119070435055,1.3499190271511878,1.615,1.02,1.64,9.45,0.605,14.570119070435055,1.3499190271511878,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,25,337345,GWO,40,-29.8432,29.8432,0,1,0.8010798,24.0486,55.9071,51.89699999999999,25.4019,34.36121,0,0,0,0,0,0,44.0,1,-29.8432,29.8432,0.8010798,24.0486,55.9071,51.89699999999999,25.4019,34.36121,65777.26872313768,150000,150000,28120.0,-27.801414180561203,150001,148955,measure_failed=262;no_convergence=783;timeout=1,0,PSRR_worst_case_10Hz_10MHz,29.8432,43.65947,29.8432,43.65947,1,4.720000000000001,1.32,26.2,6.865,1.12,2.517196614789477,1.0506146164288888,4.720000000000001,1.32,26.2,6.865,1.12,2.517196614789477,1.0506146164288888,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,26,338345,GWO,40,-58.05712,58.05712,0,1,0.8014389,28.67267,51.0185,70.131,16.9774,68.15603,0,0,0,0,0,0,37.0,1,-58.05712,58.05712,0.8014389,28.67267,51.0185,70.131,16.9774,68.15603,65452.54166788981,150000,150000,143200.0,-31.18313174214495,150001,148921,measure_failed=255;no_convergence=825,0,PSRR_worst_case_10Hz_10MHz,58.05712,58.24023,58.05712,58.24023,1,1.57,1.0,1.375,9.215,0.605,14.221029948848884,1.3380028305307972,1.57,1.0,1.375,9.215,0.605,14.221029948848884,1.3380028305307972,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,27,339345,GWO,40,-28.73532,28.73532,0,1,0.8007595,16.35114,58.7881,59.260000000000005,21.9481,39.86761,0,0,0,0,0,0,1.0,1,-28.73532,28.73532,0.8007595,16.35114,58.7881,59.260000000000005,21.9481,39.86761,64457.15634291247,150000,150000,11320.0,-28.215142482676555,150001,148897,measure_failed=311;no_convergence=793,0,PSRR_worst_case_10Hz_10MHz,28.73532,47.02462,28.73532,47.02462,1,6.425,1.0,10.715,26.83,0.9,4.424949650545257,0.9,6.425,1.0,10.715,26.83,0.9,4.424949650545257,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,28,340345,GWO,40,-58.52013,58.52013,0,1,0.8011555,29.36819,47.6516,70.14,18.9336,68.55192,0,0,0,0,0,0,22.0,1,-58.52013,58.52013,0.8011555,29.36819,47.6516,70.14,18.9336,68.55192,68987.136618983,150000,150000,149960.0,-50.00435553753692,150001,149586,measure_failed=127;no_convergence=287;timeout=1,0,PSRR_worst_case_10Hz_10MHz,58.52013,58.52013,58.52013,58.52013,1,1.205,1.03,2.425,7.285,0.625,14.365580749734963,1.39376851338982,1.205,1.03,2.425,7.285,0.625,14.365580749734963,1.39376851338982,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,29,341345,GWO,40,-59.98854,59.98854,0,1,0.8015834,29.48936,47.4284,72.283,19.1135,69.13044,0,0,0,0,0,0,25.0,1,-59.98854,59.98854,0.8015834,29.48936,47.4284,72.283,19.1135,69.13044,64765.13446638733,150000,150000,146560.0,-35.99586069640464,150001,148976,measure_failed=269;no_convergence=756,0,PSRR_worst_case_10Hz_10MHz,59.98854,60.10641,59.98854,60.10641,1,1.02,1.015,1.89,6.6450000000000005,0.605,14.559079668278615,1.3738724284287784,1.02,1.015,1.89,6.6450000000000005,0.605,14.559079668278615,1.3738724284287784,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,0,312345,PSO,40,-22.59149,22.59149,0,1,0.7997153,30.37369,47.2633,67.549,27.8938,39.50285,0,0,0,0,0,0,17.0,1,-22.59149,22.59149,0.7997153,30.37369,47.2633,67.549,27.8938,39.50285,49071.52757234872,150000,150000,79471.0,-22.51796685944573,150001,149994,no_convergence=3;timeout=4,0,PSRR_worst_case_10Hz_10MHz,22.59149,43.7669,22.59149,43.7669,1,5.345,1.0,40.0,20.685,5.99,4.323030337462365,0.9071495033403468,5.345,1.0,40.0,20.685,5.99,4.323030337462365,0.9071495033403468,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,1,313345,PSO,40,-22.61595,22.61595,0,1,0.7997778,30.37131,47.2638,68.102,27.9275,40.47557,0,0,0,0,0,0,30.0,1,-22.61595,22.61595,0.7997778,30.37131,47.2638,68.102,27.9275,40.47557,60688.20536886901,150000,150000,125796.0,-22.5704221699678,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,22.61595,43.93054,22.61595,43.93054,1,5.09,1.0,39.78,21.09,5.945,4.660017817569491,0.950123092181486,5.09,1.0,39.78,21.09,5.945,4.660017817569491,0.950123092181486,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,2,314345,PSO,40,-21.36122,21.36122,0,1,0.8017202,30.37635,47.2615,70.296,25.0064,31.8739,0,0,0,0,0,0,3.0,1,-21.36122,21.36122,0.8017202,30.37635,47.2615,70.296,25.0064,31.8739,41153.23020127416,150000,150000,6701.0,-21.338092550850337,150001,149997,timeout=4,0,PSRR_worst_case_10Hz_10MHz,21.36122,39.96469,21.36122,39.96469,1,9.16,8.870000000000001,23.545,31.225,8.0,1.6453251902549402,0.9,9.16,8.870000000000001,23.545,31.225,8.0,1.6453251902549402,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,3,315345,PSO,40,-21.29989,21.29989,0,1,0.801753,30.06442,47.2615,66.157,26.0041,30.63319,0,0,0,0,0,0,91.0,1,-21.29989,21.29989,0.801753,30.06442,47.2615,66.157,26.0041,30.63319,35947.12087330222,150000,150000,5312.0,-19.563866329442195,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.29989,38.80991,21.29989,38.80991,1,12.06,10.785,40.0,39.16,8.0,1.2123142749961937,0.9,12.06,10.785,40.0,39.16,8.0,1.2123142749961937,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,4,316345,PSO,40,-22.5368,22.5368,0,1,0.7997684,30.37622,47.2647,67.68,28.1692,38.6899,0,0,0,0,0,0,10.0,1,-22.5368,22.5368,0.7997684,30.37622,47.2647,67.68,28.1692,38.6899,48049.92160242051,150000,150000,47207.0,-22.47690686176574,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,22.5368,43.49741,22.5368,43.49741,1,5.425,1.0,40.0,21.135,6.04,4.039925499051481,0.9160579643348212,5.425,1.0,40.0,21.135,6.04,4.039925499051481,0.9160579643348212,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,5,317345,PSO,40,-21.48379,21.48379,0,1,0.8014706,30.38052,47.2616,75.031,26.0013,35.83269,0,0,0,0,0,0,6.0,1,-21.48379,21.48379,0.8014706,30.38052,47.2616,75.031,26.0013,35.83269,38269.14532621205,150000,150000,24215.0,-21.43011768791792,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,21.48379,42.26966,21.48379,42.26966,1,7.2,1.0,13.515,22.62,8.0,3.025272204796398,0.9,7.2,1.0,13.515,22.62,8.0,3.025272204796398,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,6,318345,PSO,40,-21.34022,21.34022,0,1,0.801748,30.38059,47.2617,66.879,25.126,30.88759,0,0,0,0,0,0,12.0,1,-21.34022,21.34022,0.801748,30.38059,47.2617,66.879,25.126,30.88759,43262.885615095496,150000,150000,40950.0,-21.32429671004473,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.34022,39.13941,21.34022,39.13941,1,11.44,11.065,33.385,35.79,8.0,1.3014433101037923,0.9,11.44,11.065,33.385,35.79,8.0,1.3014433101037923,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,7,319345,PSO,40,-21.31339,21.31339,0,1,0.801753,30.37889,47.2616,68.484,25.2094,31.25297,0,0,0,0,0,0,8.0,1,-21.31339,21.31339,0.801753,30.37889,47.2616,68.484,25.2094,31.25297,46482.26813582331,150000,150000,18527.0,-21.264842603717355,150001,149999,timeout=2,0,PSRR_worst_case_10Hz_10MHz,21.31339,39.45748,21.31339,39.45748,1,10.295,10.04,28.735,33.99,8.0,1.428668590041292,0.9,10.295,10.04,28.735,33.99,8.0,1.428668590041292,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,8,320345,PSO,40,-21.31339,21.31339,0,1,0.8017527,30.38041,47.2617,68.24,25.0588,31.21529,0,0,0,0,0,0,51.0,1,-21.31339,21.31339,0.8017527,30.38041,47.2617,68.24,25.0588,31.21529,47309.18328311294,150000,150000,147177.0,-19.61128766749778,150001,149999,no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,21.31339,39.4254,21.31339,39.4254,1,10.39,10.47,29.15,34.175,8.0,1.4155484653795478,0.9,10.39,10.47,29.15,34.175,8.0,1.4155484653795478,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,9,321345,PSO,40,-21.30018,21.30018,0,1,0.8017523,30.06974,47.2617,66.154,26.0072,30.63242,0,0,0,0,0,0,17.0,1,-21.30018,21.30018,0.8017523,30.06974,47.2617,66.154,26.0072,30.63242,62394.51246054471,150000,150000,13157.0,-21.2840348389656,150001,149999,no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,21.30018,38.81072,21.30018,38.81072,1,12.065,10.765,40.0,39.14,8.0,1.2120556536464853,0.9,12.065,10.765,40.0,39.14,8.0,1.2120556536464853,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,10,322345,PSO,40,-22.61714,22.61714,0,1,0.7997705,30.36022,47.2641,68.005,27.9864,40.1391,0,0,0,0,0,0,109.0,1,-22.61714,22.61714,0.7997705,30.36022,47.2641,68.005,27.9864,40.1391,70809.45881228894,150000,150000,138173.0,-20.87578505663371,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,22.61714,43.85243,22.61714,43.85243,1,5.135,1.0,39.985,21.085,5.955,4.543256820069336,0.9,5.135,1.0,39.985,21.085,5.955,4.543256820069336,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,11,323345,PSO,40,-21.29254,21.29285,1,0,0.801753,29.84672,47.2597,66.238,25.9049,30.68377,0,0,1,0,0,0,20.0,1,-21.29254,21.29254,0.801753,29.84672,47.2616,66.235,25.9034,30.68377,69173.43343691528,150000,150000,37285.0,-21.275076997313317,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.29285,38.82705,21.29254,38.82884,1,11.64,11.59,40.0,39.69,8.0,1.2297657256877224,0.9,11.64,11.59,40.0,39.69,8.0,1.2297657260515904,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,12,324345,PSO,40,-19.8662,19.8662,0,1,0.8017514,23.22264,49.3333,65.695,22.2673,31.48843,0,0,0,0,0,0,30.0,1,-19.8662,19.8662,0.8017514,23.22264,49.3333,65.695,22.2673,31.48843,60885.50411805511,150000,150000,138290.0,-19.829694049010325,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,19.8662,40.58506,19.8662,40.58506,1,14.185,23.06,40.0,60.0,8.0,1.5055480664269127,0.9,14.185,23.06,40.0,60.0,8.0,1.5055480664269127,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,13,325345,PSO,40,-21.32446,21.32446,1,0,0.801737,30.41578,47.2616,71.0,24.1511,32.37743,0,1,0,0,0,0,20.0,1,-21.32446,21.32446,0.801737,30.37949,47.2616,71.0,24.1511,32.37743,55781.71938960254,150000,150000,69251.0,-21.286160538889927,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.32446,40.28311,21.32446,40.28311,1,8.435,9.84,20.755,29.82,8.0,1.820319772301982,0.9,8.435,9.84,20.755,29.82,8.0,1.8203197726408804,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,14,326345,PSO,40,-21.29422,21.29422,0,1,0.801751,29.88988,47.2615,66.223,25.9257,30.67312,0,0,0,0,0,0,61.0,1,-21.29422,21.29422,0.801751,29.88988,47.2615,66.223,25.9257,30.67312,68376.19264192134,150000,150000,82302.0,-17.939017761085072,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.29422,38.82359,21.29422,38.82359,1,11.725,11.425,40.0,39.595,8.0,1.2261112424838214,0.9,11.725,11.425,40.0,39.595,8.0,1.2261112424838214,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,15,327345,PSO,40,-21.28899,21.28899,0,1,0.801753,29.80514,47.2615,66.254,25.881,30.69499,0,0,0,0,0,0,29.0,1,-21.28899,21.28899,0.801753,29.80514,47.2615,66.254,25.881,30.69499,52451.727054938674,150000,150000,9739.0,-21.273316970713136,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,21.28899,38.83238,21.28899,38.83238,1,11.56,11.765,40.0,39.815,8.0,1.2336300927313577,0.9,11.56,11.765,40.0,39.815,8.0,1.2336300927313577,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,16,328345,PSO,40,-21.32262,21.32262,0,1,0.801753,30.3736,47.2615,66.312,25.8018,30.66701,0,0,0,0,0,0,48.0,1,-21.32262,21.32262,0.801753,30.3736,47.2615,66.312,25.8018,30.66701,57623.232399880886,150000,150000,37575.0,-19.6304828699858,150001,149999,timeout=2,0,PSRR_worst_case_10Hz_10MHz,21.32262,38.90249,21.32262,38.90249,1,12.245,10.185,37.59,37.52,8.0,1.2244090639584742,0.9,12.245,10.185,37.59,37.52,8.0,1.2244090639584742,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,17,329345,PSO,40,-59.59272,59.59272,0,1,0.8014945,26.69256,51.6844,70.55,15.9718,68.84084,0,0,0,0,0,0,131.0,1,-59.59272,59.59272,0.8014945,26.69256,51.6844,70.55,15.9718,68.84084,65871.65099015087,150000,150000,149121.0,-56.7828595549637,150001,149997,timeout=4,0,PSRR_worst_case_10Hz_10MHz,59.59272,59.59272,59.59272,59.59272,1,1.675,1.0,1.0,8.465,0.6,14.45780310552612,1.2811253932153628,1.675,1.0,1.0,8.465,0.6,14.45780310552612,1.2811253932153628,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,18,330345,PSO,40,-21.34004,21.34004,0,1,0.8017288,30.36922,47.2615,69.663,25.7383,31.49451,0,0,0,0,0,0,114.0,1,-21.34004,21.34004,0.8017288,30.36922,47.2615,69.663,25.7383,31.49451,59302.4266410023,150000,150000,149466.0,-19.60401352445683,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.34004,39.67665,21.34004,39.67665,1,9.825,8.125,26.385,32.645,7.995,1.513146538554941,0.9000000184987216,9.825,8.125,26.385,32.645,7.995,1.513146538554941,0.9000000184987216,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,19,331345,PSO,40,-21.56148,21.56148,0,1,0.8016848,30.37694,47.2619,75.965,25.6917,37.44207,0,0,0,0,0,0,21.0,1,-21.56148,21.56148,0.8016848,30.37694,47.2619,75.965,25.6917,37.44207,65048.27219246328,150000,150000,142884.0,-21.47999986853246,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.56148,42.6725,21.56148,42.6725,1,6.495,1.0,12.265,22.6,8.0,3.5815536867367515,0.9,6.495,1.0,12.265,22.6,8.0,3.5815536867367515,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,20,332345,PSO,40,-21.31497,21.31497,0,1,0.8017529,29.98884,47.2615,66.703,25.4056,30.84395,0,0,0,0,0,0,44.0,1,-21.31497,21.31497,0.8017529,29.98884,47.2615,66.703,25.4056,30.84395,55171.04828385264,150000,150000,98755.0,-19.613328286278577,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,21.31497,39.02078,21.31497,39.02078,1,11.205,11.875,36.065,37.865,8.0,1.2857723241540833,0.9,11.205,11.875,36.065,37.865,8.0,1.2857723241540833,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,21,333345,PSO,40,-22.55421,22.55421,0,1,0.7996612,30.37802,47.2622,67.158,27.7542,39.15918,0,0,0,0,0,0,26.0,1,-22.55421,22.55421,0.7996612,30.37802,47.2622,67.158,27.7542,39.15918,64295.98975857347,150000,150000,144263.0,-22.215430380402537,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,22.55421,43.75209,22.55421,43.75209,1,5.525,1.0,39.985,20.31,6.015000000000001,4.204394291677798,0.9207578382660234,5.525,1.0,39.985,20.31,6.015000000000001,4.204394291677798,0.9207578382660234,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,22,334345,PSO,40,-21.54732,21.54732,0,1,0.8015758,30.34855,47.2615,75.548,25.7508,36.91611,0,0,0,0,0,0,24.0,1,-21.54732,21.54732,0.8015758,30.34855,47.2615,75.548,25.7508,36.91611,54986.22164155543,150000,150000,102603.0,-21.482173343555623,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.54732,42.57434,21.54732,42.57434,1,6.7250000000000005,1.0,12.75,22.445,7.975,3.4002825789589624,0.9027995737945405,6.7250000000000005,1.0,12.75,22.445,7.975,3.4002825789589624,0.9027995737945405,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
