w_pdiff,w_ncasc,w_pmir,w_core,l_all,iss,vbnv,PSRR_DB,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,PSRR_100HZ_DB,sim_ok,sim_failure
29.493127116814495,23.759844417652623,16.648355542527995,14.63586194053195,3.9285376844989184,7.9511241666365695,1.0914988656521587,-11.5617,0.8020065,42.63322,65.1638,11.538999999999987,2.16009,50.00886,52.51507,1,
15.511508826795877,4.882698535808955,31.871063616698443,28.62463542625173,0.9206834327851472,9.726876752259988,1.4866805607242486,17.69422,0.7993553,19.5688,57.0395,30.897999999999996,11.0924,55.08745,44.30414,1,
3.161287004382885,19.391401444827824,14.510268439078457,14.06739333182724,5.748723849919031,12.075886838171934,1.314711872276935,-8.71343,0.8017656,32.39366,45.4025,76.166,30.6324,61.89426,44.97445,1,
32.03943619557974,10.108092568317957,38.180292981440815,9.594401578402822,7.506435378979354,18.965956781357907,0.9105430319070624,-11.8692,0.7983338,27.11633,47.9653,7.649000000000001,1.69395,81.61913,54.82982,1,
15.244734316373009,2.0463907122944223,26.504445593705423,59.71014159655342,4.495097641369543,33.70365260628477,1.4549967300811395,-0.52267,0.8028204,35.0167,59.45,44.96199999999999,8.99832,124.221,61.51429,1,
12.9169250992769,32.19452100532839,9.523414755750325,14.180022126777702,3.6102668109815257,31.443242064542208,1.1246762801634336,-18.662,0.8025451,43.13474,61.3109,25.007000000000005,6.25441,117.6855,57.5231,1,
18.09977825883915,8.993696092911314,11.602482435109785,31.460883348457806,4.160220272907572,5.604850882155538,1.0133044528399573,5.526532,0.8027036,43.768,64.0807,50.962999999999994,10.6555,43.28053,50.04901,1,
10.452874763272161,38.96970492788713,36.62965514028734,5.773479766125255,6.854043368339211,6.496942164713443,1.4876831750991288,-200.0,nan,nan,nan,nan,nan,nan,nan,0,measure_failed
25.33218555124104,24.5578970782995,34.716259373983746,47.405966819724235,7.440420934617558,4.2215644486549175,0.9640984799209884,11.31442,0.8001902,19.18332,52.7322,52.313,12.8086,39.24918,48.32608,1,
19.922134422673377,4.594002145502175,4.6209097572239175,52.74631939826639,3.764292933079547,34.68504288448145,1.5125752065286813,-8.98052,0.8052542,61.5789,61.6509,31.721000000000004,6.24163,127.1168,63.40906,1,
7.770490802441322,7.796300839208971,29.670115150161966,9.91501445560371,7.37840155737356,2.8332895120322714,1.5496251491309279,-200.0,nan,nan,nan,nan,nan,nan,nan,0,measure_failed
34.023159762698405,16.348695184575693,15.659406249423885,21.352579979758122,2.3912829272645086,23.49093135163657,1.526779571123947,-9.26751,0.8017774,37.80086,59.8618,5.546999999999997,1.4927,94.76554,58.88423,1,
4.142772257178929,20.194319058520293,28.39988027151101,41.38563573790378,4.1071504658870275,16.436561464911325,1.2811558606768279,-1.28445,0.8032353,44.56296,58.3894,69.16,20.6434,74.49383,51.9653,1,
6.968803730226552,7.881436923136087,9.362790034569533,40.14362286394431,5.172906226733808,3.9861179149076964,1.4461207640178655,-0.746506,0.8034908,37.0414,51.7994,74.442,27.0677,38.66445,45.00734,1,
31.880364472508678,11.609961671245175,8.68606272005793,58.183438126621745,1.8533611604563465,27.005022614992367,1.359046885442533,-4.4163,0.8023928,25.78273,66.3197,6.9950000000000045,1.53989,104.9197,43.49325,1,
23.91914981370193,3.030897436171575,35.26769067918173,26.352955399662672,0.2889637424836847,21.775519188218162,1.5828886330732241,21.6373,0.7828494,333.1737,41.4038,26.802999999999997,8.5091,89.61541,43.91667,1,
29.096567423232585,10.415823772997895,22.98174587206373,30.301234849748916,2.3729135124849794,25.15827024125914,1.1347427130553933,-2.55868,0.801469,36.10113,66.4453,-2.115000000000009,-0.435394,99.55843,57.66836,1,
5.825592751110619,10.781506947962658,27.974664732432622,55.51218702820181,5.509885790430156,21.576214459048863,1.3065531870790152,2.994568,0.8034681,24.33164,52.0258,70.149,19.2632,89.33249,65.12547,1,
11.503963125880908,1.401193289698976,13.962101065128335,14.743105504049844,1.9484880273954686,17.977670812004472,0.957783994044264,10.31046,0.8014149,33.6095,61.5159,24.057999999999993,5.93441,78.87937,55.93067,1,
31.297368864793008,10.8273722042262,39.20732324337209,38.31168461800047,2.1304527616160676,30.4655724557773,1.2088573331285768,-1.69781,0.8012419,33.78089,66.0137,-5.205999999999989,-1.15603,114.8394,58.36819,1,
11.855220220430073,28.000395492024996,18.852984037428588,17.365554979819358,4.615267641542631,1.3623036100004622,1.2026288204719882,-10.7685,0.8043994,57.70539,50.4135,66.572,30.6212,31.12276,36.19215,1,
