dim,pop,budget,seed_base,run,algo,best_fitness,is_feasible,penalty,PSRR_DB
7,10,2500,42,5,FA,-110.85545917080421,1,0,110.85545917080421
7,10,2500,42,5,PSO,-110.91487244437354,1,0,110.91487244437354
7,10,2500,42,5,GA,-110.91107255155373,1,0,110.91107255155373
7,10,2500,42,5,ACO,-109.96054605202775,1,0,109.96054605202775
7,10,2500,42,6,ABC,-111.95389033112711,1,0,111.95389033112711
7,10,2500,42,6,GWO,-111.48301806608532,1,0,111.48301806608532
7,10,2500,42,6,FA,-111.95666872282577,1,0,111.95666872282577
7,10,2500,42,6,PSO,-112.00986262915009,1,0,112.00986262915009
7,10,2500,42,6,GA,-112.00104182832949,1,0,112.00104182832949
7,10,2500,42,6,ACO,-112.00986262917338,1,0,112.00986262917338
7,10,2500,42,7,ABC,-104.23784889144753,1,0,104.23784889144753
7,10,2500,42,7,GWO,-102.01188846772182,1,0,102.01188846772182
7,10,2500,42,7,FA,-104.5527111528781,1,0,104.5527111528781
7,10,2500,42,7,PSO,-98.56494369010687,1,0,98.56494369010687
7,10,2500,42,7,GA,891.5154269562612,0,1,108.48457304373878
7,10,2500,42,7,ACO,-104.61077200156045,1,0,104.61077200156045
7,10,2500,42,8,ABC,-102.85691159841592,1,0,102.85691159841592
7,10,2500,42,8,GWO,908.5124799185737,0,1,91.48752008142624
7,10,2500,42,8,FA,895.7535215157841,0,1,104.24647848421597
7,10,2500,42,8,PSO,896.2176449764249,0,1,103.7823550235751
7,10,2500,42,8,GA,896.477674411739,0,1,103.52232558826101
7,10,2500,42,8,ACO,-102.85859970162284,1,0,102.85859970162284
7,10,2500,42,9,ABC,-102.1182258257555,1,0,102.1182258257555
7,10,2500,42,9,GWO,-102.26458376296763,1,0,102.26458376296763
7,10,2500,42,9,FA,-100.07998927077169,1,0,100.07998927077169
7,10,2500,42,9,PSO,-105.5886465112155,1,0,105.5886465112155
7,10,2500,42,9,GA,-106.21929644653346,1,0,106.21929644653346
7,10,2500,42,9,ACO,-106.20396388803552,1,0,106.20396388803552
7,10,2500,42,10,ABC,-104.36735567892246,1,0,104.36735567892246
7,10,2500,42,10,GWO,906.3852930078466,0,1,93.61470699215342
7,10,2500,42,10,FA,892.1463067676167,0,1,107.85369323238328
7,10,2500,42,10,PSO,892.092268237113,0,1,107.90773176288701
7,10,2500,42,10,GA,892.1228447474932,0,1,107.87715525250674
7,10,2500,42,10,ACO,892.092146992949,0,1,107.90785300705105
7,10,2500,42,11,ABC,-113.69238073094061,1,0,113.69238073094061
7,10,2500,42,11,GWO,-111.84676779427409,1,0,111.84676779427409
7,10,2500,42,11,FA,-113.6720885445567,1,0,113.6720885445567
7,10,2500,42,11,PSO,-113.71599077744118,1,0,113.71599077744118
7,10,2500,42,11,GA,-113.68849910133213,1,0,113.68849910133213
7,10,2500,42,11,ACO,-113.71599094014832,1,0,113.71599094014832
7,10,2500,42,12,ABC,-93.16828471251864,1,0,93.16828471251864
7,10,2500,42,12,GWO,909.8407469338401,0,1,90.15925306615989
7,10,2500,42,12,FA,903.2298065653312,0,1,96.77019343466884
7,10,2500,42,12,PSO,900.695220655858,0,1,99.30477934414202
7,10,2500,42,12,GA,900.740839245423,0,1,99.25916075457697
7,10,2500,42,12,ACO,901.6224656315608,0,1,98.37753436843924
7,10,2500,42,13,ABC,-101.52645783558968,1,0,101.52645783558968
7,10,2500,42,13,GWO,-90.98504628644906,1,0,90.98504628644906
7,10,2500,42,13,FA,893.3229857231587,0,1,106.67701427684132
7,10,2500,42,13,PSO,894.5717959658198,0,1,105.42820403418027
7,10,2500,42,13,GA,893.3194185257486,0,1,106.68058147425138
7,10,2500,42,13,ACO,897.7460541474028,0,1,102.2539458525972
7,10,2500,42,14,ABC,-105.45821906103849,1,0,105.45821906103849
7,10,2500,42,14,GWO,886.7061550712124,0,1,113.29384492878766
7,10,2500,42,14,FA,886.545706911265,0,1,113.45429308873493
7,10,2500,42,14,PSO,886.5474804355506,0,1,113.45251956444935
7,10,2500,42,14,GA,886.5179788786481,0,1,113.4820211213519
7,10,2500,42,14,ACO,886.5011426269374,0,1,113.49885737306262
7,10,2500,42,15,ABC,-95.12831791023474,1,0,95.12831791023474
7,10,2500,42,15,GWO,-95.30972188480865,1,0,95.30972188480865
7,10,2500,42,15,FA,-99.03211115129407,1,0,99.03211115129407
7,10,2500,42,15,PSO,894.6822332808349,0,1,105.31776671916515
7,10,2500,42,15,GA,895.0128059010806,0,1,104.98719409891939
7,10,2500,42,15,ACO,-99.06760065199968,1,0,99.06760065199968
7,10,2500,42,16,ABC,-103.38222062640882,1,0,103.38222062640882
7,10,2500,42,16,GWO,-94.3745578881296,1,0,94.3745578881296
7,10,2500,42,16,FA,-103.30648185018934,1,0,103.30648185018934
7,10,2500,42,16,PSO,-103.47961136902644,1,0,103.47961136902644
7,10,2500,42,16,GA,-96.52104903053598,1,0,96.52104903053598
7,10,2500,42,16,ACO,-98.79302658075139,1,0,98.79302658075139
7,10,2500,42,17,ABC,-98.35192601985705,1,0,98.35192601985705
7,10,2500,42,17,GWO,918.191824287242,0,1,81.808175712758
7,10,2500,42,17,FA,-91.08085325567276,1,0,91.08085325567276
7,10,2500,42,17,PSO,-98.74377664691724,1,0,98.74377664691724
7,10,2500,42,17,GA,-91.17070879655223,1,0,91.17070879655223
7,10,2500,42,17,ACO,-98.3696709274777,1,0,98.3696709274777
7,10,2500,42,18,ABC,-93.4783968094686,1,0,93.4783968094686
7,10,2500,42,18,GWO,905.308656909169,0,1,94.691343090831
7,10,2500,42,18,FA,903.3828442417321,0,1,96.6171557582679
7,10,2500,42,18,PSO,1898.812341171822,0,2,101.18765882817794
7,10,2500,42,18,GA,909.6176925833704,0,1,90.38230741662963
7,10,2500,42,18,ACO,910.0332369834173,0,1,89.96676301658275
7,10,2500,42,19,ABC,-98.91758968776233,1,0,98.91758968776233
7,10,2500,42,19,GWO,903.9969454989769,0,1,96.00305450102309
7,10,2500,42,19,FA,900.7766787675547,0,1,99.22332123244527
7,10,2500,42,19,PSO,900.7592423771766,0,1,99.2407576228234
7,10,2500,42,19,GA,900.7790105313424,0,1,99.22098946865762
7,10,2500,42,19,ACO,-98.92019097832376,1,0,98.92019097832376
7,10,2500,42,20,ABC,-107.89079203922027,1,0,107.89079203922027
7,10,2500,42,20,GWO,-94.22244659596437,1,0,94.22244659596437
7,10,2500,42,20,FA,-107.7680296264935,1,0,107.7680296264935
7,10,2500,42,20,PSO,-108.1466354597219,1,0,108.1466354597219
7,10,2500,42,20,GA,-108.14947110527953,1,0,108.14947110527953
7,10,2500,42,20,ACO,-107.77859257503066,1,0,107.77859257503066
7,10,2500,42,21,ABC,-106.48708008763879,1,0,106.48708008763879
7,10,2500,42,21,GWO,-101.76844018535259,1,0,101.76844018535259
7,10,2500,42,21,FA,-106.49118929829194,1,0,106.49118929829194
7,10,2500,42,21,PSO,-106.27086469321586,1,0,106.27086469321586
7,10,2500,42,21,GA,-104.14040399741933,1,0,104.14040399741933
7,10,2500,42,21,ACO,-106.50270845764122,1,0,106.50270845764122
7,10,2500,42,22,ABC,-113.55424741700924,1,0,113.55424741700924
7,10,2500,42,22,GWO,-113.67937597329374,1,0,113.67937597329374
7,10,2500,42,22,FA,-113.52664827114207,1,0,113.52664827114207
7,10,2500,42,22,PSO,-113.78691643586885,1,0,113.78691643586885
7,10,2500,42,22,GA,-113.58977406000395,1,0,113.58977406000395
7,10,2500,42,22,ACO,-113.78692795845856,1,0,113.78692795845856
7,10,2500,42,23,ABC,-102.91407185119789,1,0,102.91407185119789
7,10,2500,42,23,GWO,-99.19322756292769,1,0,99.19322756292769
7,10,2500,42,23,FA,-94.87920908057698,1,0,94.87920908057698
7,10,2500,42,23,PSO,896.0127650068747,0,1,103.98723499312528
7,10,2500,42,23,GA,-103.87871752062942,1,0,103.87871752062942
7,10,2500,42,23,ACO,-103.90502597390746,1,0,103.90502597390746
7,10,2500,42,24,ABC,-96.43533651480183,1,0,96.43533651480183
7,10,2500,42,24,GWO,-95.67752409420358,1,0,95.67752409420358
7,10,2500,42,24,FA,-102.42551561210905,1,0,102.42551561210905
7,10,2500,42,24,PSO,893.7597804027017,0,1,106.24021959729825
7,10,2500,42,24,GA,893.7613416942614,0,1,106.23865830573855
7,10,2500,42,24,ACO,-96.51662066668528,1,0,96.51662066668528
7,10,2500,42,25,ABC,904.3283368622853,0,1,95.67166313771473
7,10,2500,42,25,GWO,904.9289333135163,0,1,95.0710666864837
7,10,2500,42,25,FA,905.9156093182133,0,1,94.08439068178669
7,10,2500,42,25,PSO,1897.732182764018,0,2,102.26781723598202
7,10,2500,42,25,GA,1897.7404560620766,0,2,102.2595439379233
7,10,2500,42,25,ACO,903.6447407106906,0,1,96.35525928930936
7,10,2500,42,26,ABC,-110.80205164840436,1,0,110.80205164840436
7,10,2500,42,26,GWO,-109.95258483681712,1,0,109.95258483681712
7,10,2500,42,26,FA,-110.4788590664749,1,0,110.4788590664749
7,10,2500,42,26,PSO,-110.46034155128517,1,0,110.46034155128517
7,10,2500,42,26,GA,-110.76570245664284,1,0,110.76570245664284
7,10,2500,42,26,ACO,-110.46034156567147,1,0,110.46034156567147
7,10,2500,42,27,ABC,891.120048563413,0,1,108.87995143658706
7,10,2500,42,27,GWO,892.4436621275393,0,1,107.5563378724608
7,10,2500,42,27,FA,-99.56154652958988,1,0,99.56154652958988
7,10,2500,42,27,PSO,891.0042025794512,0,1,108.99579742054875
7,10,2500,42,27,GA,890.540174828747,0,1,109.45982517125294
7,10,2500,42,27,ACO,-99.56374175100153,1,0,99.56374175100153
7,10,2500,42,28,ABC,-85.22967978219172,1,0,85.22967978219172
7,10,2500,42,28,GWO,910.2277144474536,0,1,89.77228555254638
7,10,2500,42,28,FA,-99.12893175869078,1,0,99.12893175869078
7,10,2500,42,28,PSO,898.0654541903245,0,1,101.93454580967544
7,10,2500,42,28,GA,898.0781688790972,0,1,101.92183112090272
7,10,2500,42,28,ACO,908.782050030122,0,1,91.21794996987795
7,10,2500,42,29,ABC,-108.89871538981518,1,0,108.89871538981518
7,10,2500,42,29,GWO,-109.28704956282921,1,0,109.28704956282921
7,10,2500,42,29,FA,-109.40764700392135,1,0,109.40764700392135
7,10,2500,42,29,PSO,883.7334680981145,0,1,116.26653190188553
7,10,2500,42,29,GA,883.751098017867,0,1,116.24890198213296
7,10,2500,42,29,ACO,-109.45669875420548,1,0,109.45669875420548
7,12,2500,42,0,ABC,-97.57820865786928,1,0,97.57820865786928
7,12,2500,42,0,GWO,902.3288523508492,0,1,97.67114764915081
7,12,2500,42,0,FA,-99.60017391919386,1,0,99.60017391919386
7,12,2500,42,0,PSO,899.9664185365775,0,1,100.03358146342248
7,12,2500,42,0,GA,899.5786884565118,0,1,100.42131154348819
7,12,2500,42,0,ACO,897.2443291258182,0,1,102.75567087418182
7,12,2500,42,1,ABC,-111.08081690462524,1,0,111.08081690462524
7,12,2500,42,1,GWO,-105.3487173659353,1,0,105.3487173659353
7,12,2500,42,1,FA,-107.367544391782,1,0,107.367544391782
7,12,2500,42,1,PSO,-111.1546754265704,1,0,111.1546754265704
7,12,2500,42,1,GA,-111.14461274221217,1,0,111.14461274221217
7,12,2500,42,1,ACO,-111.1546774198577,1,0,111.1546774198577
7,12,2500,42,2,ABC,-111.74536632535882,1,0,111.74536632535882
7,12,2500,42,2,GWO,-106.48764141666369,1,0,106.48764141666369
7,12,2500,42,2,FA,-111.74278617641426,1,0,111.74278617641426
7,12,2500,42,2,PSO,-111.75731715032478,1,0,111.75731715032478
7,12,2500,42,2,GA,-111.75049330877371,1,0,111.75049330877371
7,12,2500,42,2,ACO,-111.7573173082397,1,0,111.7573173082397
7,12,2500,42,3,ABC,-108.23009134487755,1,0,108.23009134487755
7,12,2500,42,3,GWO,-106.411508579083,1,0,106.411508579083
7,12,2500,42,3,FA,889.8917914680741,0,1,110.1082085319259
7,12,2500,42,3,PSO,889.7411484522839,0,1,110.2588515477161
7,12,2500,42,3,GA,889.681262545296,0,1,110.31873745470392
7,12,2500,42,3,ACO,-108.36405553745021,1,0,108.36405553745021
7,12,2500,42,4,ABC,-114.71061858438601,1,0,114.71061858438601
7,12,2500,42,4,GWO,-99.18387764215827,1,0,99.18387764215827
7,12,2500,42,4,FA,-105.59158474382471,1,0,105.59158474382471
7,12,2500,42,4,PSO,883.4758933568592,0,1,116.52410664314085
7,12,2500,42,4,GA,882.4863922898124,0,1,117.51360771018751
7,12,2500,42,4,ACO,-115.17739773921794,1,0,115.17739773921794
7,12,2500,42,5,ABC,-110.91410564951123,1,0,110.91410564951123
7,12,2500,42,5,GWO,-109.15822383929013,1,0,109.15822383929013
7,12,2500,42,5,FA,-110.81235841585342,1,0,110.81235841585342
7,12,2500,42,5,PSO,-110.91486488368751,1,0,110.91486488368751
7,12,2500,42,5,GA,-110.90610668877444,1,0,110.90610668877444
7,12,2500,42,5,ACO,-109.96054605077184,1,0,109.96054605077184
7,12,2500,42,6,ABC,-112.00966298354285,1,0,112.00966298354285
7,12,2500,42,6,GWO,-111.74587204024364,1,0,111.74587204024364
7,12,2500,42,6,FA,-111.99447423490516,1,0,111.99447423490516
7,12,2500,42,6,PSO,-112.0098626290235,1,0,112.0098626290235
7,12,2500,42,6,GA,-111.99907633824948,1,0,111.99907633824948
7,12,2500,42,6,ACO,-112.00986262917327,1,0,112.00986262917327
7,12,2500,42,7,ABC,-104.53037262018013,1,0,104.53037262018013
7,12,2500,42,7,GWO,-102.07935734100602,1,0,102.07935734100602
7,12,2500,42,7,FA,891.516662401386,0,1,108.48333759861399
7,12,2500,42,7,PSO,-99.41545295188139,1,0,99.41545295188139
7,12,2500,42,7,GA,891.521440846002,0,1,108.47855915399805
7,12,2500,42,7,ACO,-99.36947415085508,1,0,99.36947415085508
7,12,2500,42,8,ABC,-102.80721824636036,1,0,102.80721824636036
7,12,2500,42,8,GWO,908.48936231273,0,1,91.51063768726996
7,12,2500,42,8,FA,-101.7179470711343,1,0,101.7179470711343
7,12,2500,42,8,PSO,896.4773364773157,0,1,103.52266352268431
7,12,2500,42,8,GA,896.5223333222441,0,1,103.47766667775588
7,12,2500,42,8,ACO,-94.11848274690776,1,0,94.11848274690776
7,12,2500,42,9,ABC,-106.06655706477818,1,0,106.06655706477818
7,12,2500,42,9,GWO,-99.78747221398326,1,0,99.78747221398326
7,12,2500,42,9,FA,-106.272790473848,1,0,106.272790473848
7,12,2500,42,9,PSO,-105.58864193698828,1,0,105.58864193698828
7,12,2500,42,9,GA,-106.28819523643162,1,0,106.28819523643162
7,12,2500,42,9,ACO,-106.28217334970513,1,0,106.28217334970513
7,12,2500,42,10,ABC,-104.43181874072472,1,0,104.43181874072472
7,12,2500,42,10,GWO,-91.35087579375363,1,0,91.35087579375363
7,12,2500,42,10,FA,-104.38898796281983,1,0,104.38898796281983
7,12,2500,42,10,PSO,-104.47655575517946,1,0,104.47655575517946
7,12,2500,42,10,GA,892.1388904661471,0,1,107.86110953385283
7,12,2500,42,10,ACO,-104.47614394250328,1,0,104.47614394250328
7,12,2500,42,11,ABC,-113.68500222875052,1,0,113.68500222875052
7,12,2500,42,11,GWO,-111.84676779427409,1,0,111.84676779427409
7,12,2500,42,11,FA,-113.33691543830496,1,0,113.33691543830496
7,12,2500,42,11,PSO,-113.71599081388565,1,0,113.71599081388565
7,12,2500,42,11,GA,-113.69187508182277,1,0,113.69187508182277
7,12,2500,42,11,ACO,-113.71599094036267,1,0,113.71599094036267
7,12,2500,42,12,ABC,900.7363117361687,0,1,99.26368826383136
7,12,2500,42,12,GWO,909.6933777237555,0,1,90.30662227624458
7,12,2500,42,12,FA,900.756118111901,0,1,99.24388188809903
7,12,2500,42,12,PSO,-93.69496950404731,1,0,93.69496950404731
7,12,2500,42,12,GA,900.7055213047768,0,1,99.29447869522318
7,12,2500,42,12,ACO,-92.12092757533233,1,0,92.12092757533233
7,12,2500,42,13,ABC,893.6556457202643,0,1,106.34435427973578
7,12,2500,42,13,GWO,-92.17603568058344,1,0,92.17603568058344
7,12,2500,42,13,FA,-101.50955511810356,1,0,101.50955511810356
7,12,2500,42,13,PSO,894.5717959519295,0,1,105.42820404807044
7,12,2500,42,13,GA,893.331149721583,0,1,106.668850278417
7,12,2500,42,13,ACO,-97.08794727133572,1,0,97.08794727133572
7,12,2500,42,14,ABC,-105.67400320539319,1,0,105.67400320539319
7,12,2500,42,14,GWO,887.206874677499,0,1,112.7931253225011
7,12,2500,42,14,FA,886.5492953315531,0,1,113.45070466844692
7,12,2500,42,14,PSO,886.5474804418468,0,1,113.45251955815317
7,12,2500,42,14,GA,886.5031213825534,0,1,113.49687861744653
7,12,2500,42,14,ACO,886.5011426269373,0,1,113.49885737306269
7,12,2500,42,15,ABC,-98.57965774852329,1,0,98.57965774852329
7,12,2500,42,15,GWO,-95.15830759966218,1,0,95.15830759966218
7,12,2500,42,15,FA,-98.9678064882969,1,0,98.9678064882969
7,12,2500,42,15,PSO,894.6796186698278,0,1,105.32038133017217
7,12,2500,42,15,GA,894.7808797679731,0,1,105.2191202320269
7,12,2500,42,15,ACO,-98.94401088183002,1,0,98.94401088183002
7,12,2500,42,16,ABC,-103.44171053633086,1,0,103.44171053633086
7,12,2500,42,16,GWO,-90.22177401056402,1,0,90.22177401056402
7,12,2500,42,16,FA,-102.88205827497764,1,0,102.88205827497764
7,12,2500,42,16,PSO,894.8341879536733,0,1,105.16581204632664
7,12,2500,42,16,GA,899.7625446032359,0,1,100.23745539676408
7,12,2500,42,16,ACO,-98.79721711530857,1,0,98.79721711530857
7,12,2500,42,17,ABC,-98.60001781741673,1,0,98.60001781741673
7,12,2500,42,17,GWO,908.6813853711157,0,1,91.31861462888436
7,12,2500,42,17,FA,-90.94884994575217,1,0,90.94884994575217
7,12,2500,42,17,PSO,-90.97788444276631,1,0,90.97788444276631
7,12,2500,42,17,GA,900.4701480967598,0,1,99.5298519032402
7,12,2500,42,17,ACO,900.7467255162093,0,1,99.25327448379073
7,12,2500,42,18,ABC,904.0771033973693,0,1,95.92289660263063
7,12,2500,42,18,GWO,909.7553704261369,0,1,90.24462957386315
7,12,2500,42,18,FA,903.3923939681596,0,1,96.60760603184039
7,12,2500,42,18,PSO,1899.9543827822417,0,2,100.04561721775822
7,12,2500,42,18,GA,1898.8345830352077,0,2,101.16541696479229
7,12,2500,42,18,ACO,909.5112905104537,0,1,90.48870948954625
7,12,2500,42,19,ABC,-98.91828023759722,1,0,98.91828023759722
7,12,2500,42,19,GWO,903.9969454989769,0,1,96.00305450102309
7,12,2500,42,19,FA,900.7746555044839,0,1,99.22534449551611
7,12,2500,42,19,PSO,900.7592423797249,0,1,99.24075762027506
7,12,2500,42,19,GA,900.764258238378,0,1,99.23574176162191
7,12,2500,42,19,ACO,-98.92019097831552,1,0,98.92019097831552
7,12,2500,42,20,ABC,-108.1478780060987,1,0,108.1478780060987
7,12,2500,42,20,GWO,-94.2020224096247,1,0,94.2020224096247
7,12,2500,42,20,FA,-108.14852304917305,1,0,108.14852304917305
7,12,2500,42,20,PSO,-108.15810801595026,1,0,108.15810801595026
7,12,2500,42,20,GA,-107.75233986095337,1,0,107.75233986095337
7,12,2500,42,20,ACO,-107.77859257502352,1,0,107.77859257502352
7,12,2500,42,21,ABC,-106.48671469914939,1,0,106.48671469914939
7,12,2500,42,21,GWO,-103.64408910603504,1,0,103.64408910603504
7,12,2500,42,21,FA,-106.47836522910804,1,0,106.47836522910804
7,12,2500,42,21,PSO,-106.50265196320004,1,0,106.50265196320004
7,12,2500,42,21,GA,-106.48691495633798,1,0,106.48691495633798
7,12,2500,42,21,ACO,-106.50269619800964,1,0,106.50269619800964
7,12,2500,42,22,ABC,-113.553982834546,1,0,113.553982834546
7,12,2500,42,22,GWO,-104.059875650288,1,0,104.059875650288
7,12,2500,42,22,FA,-113.52588201178581,1,0,113.52588201178581
7,12,2500,42,22,PSO,-113.55535906467178,1,0,113.55535906467178
7,12,2500,42,22,GA,-113.67263439259504,1,0,113.67263439259504
7,12,2500,42,22,ACO,-113.78692748707296,1,0,113.78692748707296
7,12,2500,42,23,ABC,-102.85555950520951,1,0,102.85555950520951
7,12,2500,42,23,GWO,-101.73048963600482,1,0,101.73048963600482
7,12,2500,42,23,FA,-94.8807283588022,1,0,94.8807283588022
7,12,2500,42,23,PSO,896.0334664989338,0,1,103.96653350106628
7,12,2500,42,23,GA,-103.89081675389068,1,0,103.89081675389068
7,12,2500,42,23,ACO,-103.90502619642287,1,0,103.90502619642287
7,12,2500,42,24,ABC,-96.47019275641182,1,0,96.47019275641182
7,12,2500,42,24,GWO,-93.96675533242913,1,0,93.96675533242913
7,12,2500,42,24,FA,893.7798762194573,0,1,106.22012378054279
7,12,2500,42,24,PSO,-102.47907135078158,1,0,102.47907135078158
7,12,2500,42,24,GA,893.7610837884048,0,1,106.23891621159524
7,12,2500,42,24,ACO,-96.51662059843336,1,0,96.51662059843336
7,12,2500,42,25,ABC,903.6734492542995,0,1,96.32655074570047
7,12,2500,42,25,GWO,906.1249866515825,0,1,93.87501334841747
7,12,2500,42,25,FA,1897.7723451868605,0,2,102.22765481313957
7,12,2500,42,25,PSO,1897.732174265995,0,2,102.26782573400506
7,12,2500,42,25,GA,1897.753280911522,0,2,102.2467190884779
7,12,2500,42,25,ACO,903.6360306868154,0,1,96.3639693131846
7,12,2500,42,26,ABC,-110.80534138493398,1,0,110.80534138493398
7,12,2500,42,26,GWO,-108.78374226474891,1,0,108.78374226474891
7,12,2500,42,26,FA,-110.7841100881147,1,0,110.7841100881147
7,12,2500,42,26,PSO,-110.81764491936009,1,0,110.81764491936009
7,12,2500,42,26,GA,-110.77376503402188,1,0,110.77376503402188
7,12,2500,42,26,ACO,-99.34369286604334,1,0,99.34369286604334
7,12,2500,42,27,ABC,-100.30730054194518,1,0,100.30730054194518
7,12,2500,42,27,GWO,898.7725194626261,0,1,101.2274805373739
7,12,2500,42,27,FA,891.0073148327107,0,1,108.99268516728928
7,12,2500,42,27,PSO,891.004202584908,0,1,108.99579741509208
7,12,2500,42,27,GA,890.5069453588321,0,1,109.49305464116783
7,12,2500,42,27,ACO,890.4038176335926,0,1,109.59618236640748
7,12,2500,42,28,ABC,-98.99038152974639,1,0,98.99038152974639
7,12,2500,42,28,GWO,903.7797888662457,0,1,96.22021113375429
7,12,2500,42,28,FA,907.3383764687463,0,1,92.66162353125368
7,12,2500,42,28,PSO,898.0654541679531,0,1,101.93454583204684
7,12,2500,42,28,GA,898.0783554334163,0,1,101.9216445665837
7,12,2500,42,28,ACO,909.6192257037703,0,1,90.38077429622966
7,12,2500,42,29,ABC,-109.29440057075234,1,0,109.29440057075234
7,12,2500,42,29,GWO,-104.16424011638568,1,0,104.16424011638568
7,12,2500,42,29,FA,883.7527466953256,0,1,116.24725330467442
7,12,2500,42,29,PSO,-109.01059922089816,1,0,109.01059922089816
7,12,2500,42,29,GA,883.757622049926,0,1,116.24237795007399
7,12,2500,42,29,ACO,-109.45669952539508,1,0,109.45669952539508
7,16,2500,42,0,ABC,-97.55966495979318,1,0,97.55966495979318
7,16,2500,42,0,GWO,902.3836030149049,0,1,97.61639698509507
7,16,2500,42,0,FA,-99.14801287338337,1,0,99.14801287338337
7,16,2500,42,0,PSO,897.2083689030309,0,1,102.79163109696911
7,16,2500,42,0,GA,897.3064160943532,0,1,102.69358390564689
7,16,2500,42,0,ACO,-97.6271976009853,1,0,97.6271976009853
7,16,2500,42,1,ABC,-111.14629959310868,1,0,111.14629959310868
7,16,2500,42,1,GWO,-105.23450190559413,1,0,105.23450190559413
7,16,2500,42,1,FA,-107.3131903876134,1,0,107.3131903876134
7,16,2500,42,1,PSO,-107.39962262673379,1,0,107.39962262673379
7,16,2500,42,1,GA,-107.37943644593078,1,0,107.37943644593078
7,16,2500,42,1,ACO,-111.15467741667265,1,0,111.15467741667265
7,16,2500,42,2,ABC,-111.69896877893083,1,0,111.69896877893083
7,16,2500,42,2,GWO,-108.68651047871498,1,0,108.68651047871498
7,16,2500,42,2,FA,-111.73613151936193,1,0,111.73613151936193
7,16,2500,42,2,PSO,-111.75729151679664,1,0,111.75729151679664
7,16,2500,42,2,GA,-111.7093166077376,1,0,111.7093166077376
7,16,2500,42,2,ACO,-111.7573172252877,1,0,111.7573172252877
7,16,2500,42,3,ABC,-108.24196257941357,1,0,108.24196257941357
7,16,2500,42,3,GWO,-106.82020924102274,1,0,106.82020924102274
7,16,2500,42,3,FA,-106.0119345052716,1,0,106.0119345052716
7,16,2500,42,3,PSO,889.6922767447134,0,1,110.30772325528666
7,16,2500,42,3,GA,-108.31131831537367,1,0,108.31131831537367
7,16,2500,42,3,ACO,-108.3640518363235,1,0,108.3640518363235
7,16,2500,42,4,ABC,-115.03432485336073,1,0,115.03432485336073
7,16,2500,42,4,GWO,-104.61617160419684,1,0,104.61617160419684
7,16,2500,42,4,FA,-105.41250353419743,1,0,105.41250353419743
7,16,2500,42,4,PSO,882.4727657730665,0,1,117.52723422693349
7,16,2500,42,4,GA,882.494231596859,0,1,117.50576840314099
7,16,2500,42,4,ACO,-115.17739104556077,1,0,115.17739104556077
7,16,2500,42,5,ABC,-110.91048286007721,1,0,110.91048286007721
7,16,2500,42,5,GWO,-108.71349048277615,1,0,108.71349048277615
7,16,2500,42,5,FA,-110.89234939051782,1,0,110.89234939051782
7,16,2500,42,5,PSO,-110.91486958355941,1,0,110.91486958355941
7,16,2500,42,5,GA,-110.90779721877047,1,0,110.90779721877047
7,16,2500,42,5,ACO,-110.91486789137491,1,0,110.91486789137491
7,16,2500,42,6,ABC,-111.99681402412524,1,0,111.99681402412524
7,16,2500,42,6,GWO,-107.45883552879766,1,0,107.45883552879766
7,16,2500,42,6,FA,-111.98970436927402,1,0,111.98970436927402
7,16,2500,42,6,PSO,-112.00986260667894,1,0,112.00986260667894
7,16,2500,42,6,GA,-112.006221645709,1,0,112.006221645709
7,16,2500,42,6,ACO,-112.00986262831141,1,0,112.00986262831141
7,16,2500,42,7,ABC,-104.59573969902556,1,0,104.59573969902556
7,16,2500,42,7,GWO,-102.54496480629969,1,0,102.54496480629969
7,16,2500,42,7,FA,-104.58141673175336,1,0,104.58141673175336
7,16,2500,42,7,PSO,-98.56494368784999,1,0,98.56494368784999
7,16,2500,42,7,GA,-99.6512450366386,1,0,99.6512450366386
7,16,2500,42,7,ACO,-99.40197149568746,1,0,99.40197149568746
7,16,2500,42,8,ABC,-102.78549951707845,1,0,102.78549951707845
7,16,2500,42,8,GWO,-100.50304353855776,1,0,100.50304353855776
7,16,2500,42,8,FA,-102.75281104019395,1,0,102.75281104019395
7,16,2500,42,8,PSO,-102.85859135974144,1,0,102.85859135974144
7,16,2500,42,8,GA,905.8021296837501,0,1,94.19787031624993
7,16,2500,42,8,ACO,-102.85859951058791,1,0,102.85859951058791
7,16,2500,42,9,ABC,-106.09115044806859,1,0,106.09115044806859
7,16,2500,42,9,GWO,-101.6493379935294,1,0,101.6493379935294
7,16,2500,42,9,FA,-106.24281644972596,1,0,106.24281644972596
7,16,2500,42,9,PSO,-105.60920258906012,1,0,105.60920258906012
7,16,2500,42,9,GA,-106.22729740247034,1,0,106.22729740247034
7,16,2500,42,9,ACO,-106.275448199028,1,0,106.275448199028
7,16,2500,42,10,ABC,-104.4316966955895,1,0,104.4316966955895
7,16,2500,42,10,GWO,904.3399208588742,0,1,95.66007914112583
7,16,2500,42,10,FA,-104.41367017351389,1,0,104.41367017351389
7,16,2500,42,10,PSO,892.0939124509746,0,1,107.90608754902537
7,16,2500,42,10,GA,892.2123316979857,0,1,107.78766830201427
7,16,2500,42,10,ACO,-104.47054243965665,1,0,104.47054243965665
7,16,2500,42,11,ABC,-113.70069990621148,1,0,113.70069990621148
