corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ss,1.98,GA,20,0,3,23.53806,1.19579,259.5267,24.6694,84.8269,24.71,30.34877,
ss,1.98,GA,21,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GA,22,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GA,23,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GA,24,0,2,45.10473,1.221579,25.69451,51.1545,59.917,14.5098,49.72869,
ss,1.98,GA,25,0,3,45.8966,1.229661,39.55759,56.5113,59.525000000000006,29.7862,27.12942,
ss,1.98,GA,26,0,3,31.10549,1.397868,38.00159,55.8103,59.069,17.6545,52.31257,
ss,1.98,GA,27,0,3,25.69332,1.212512,5709.728,56.2754,61.778000000000006,13.6778,25.8507,
ss,1.98,GA,28,0,2,24.23728,1.222458,28.378,50.1337,85.3481,33.5399,28.82284,
ss,1.98,GA,29,0,3,32.56183,1.213339,34.65518,59.3342,59.721999999999994,20.8822,47.57366,
ss,1.98,GWO,0,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,1,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,2,0,1,40.24201,1.219582,32.93727,53.88,61.214,16.418,44.89841,
ss,1.98,GWO,3,0,2,43.24273,1.211716,32.49586,51.8236,67.788,18.9127,31.00415,
ss,1.98,GWO,4,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,5,0,1,45.29999,1.216209,3.064665,55.2389,66.555,22.4163,31.60406,
ss,1.98,GWO,6,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,7,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,8,0,1,47.17059,1.212368,25.86973,55.6507,60.67,15.8004,37.0345,
ss,1.98,GWO,9,0,1,48.58394,1.222195,23.21209,52.1448,69.386,24.3979,34.75431,
ss,1.98,GWO,10,0,1,56.65523,1.222522,21.02955,53.8159,63.641999999999996,27.4541,37.46718,
ss,1.98,GWO,11,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,12,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,13,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,14,0,1,46.55303,1.231866,8.417877,54.3275,62.607,22.2598,41.93991,
ss,1.98,GWO,15,0,3,12.24035,0.4408368,11203.62,7.87764,272.8604,31.8814,16.1962,
ss,1.98,GWO,16,0,2,46.30096,1.240154,38.41654,50.7459,65.625,16.8579,41.9008,
ss,1.98,GWO,17,0,1,43.50151,1.26024,20.11642,50.7077,63.524,21.8474,49.88243,
ss,1.98,GWO,18,0,3,24.68372,0.3970162,15787.13,28.6712,212.9245,26.7014,27.30375,
ss,1.98,GWO,19,0,1,45.08263,1.230908,25.6081,51.0111,77.477,26.9173,32.82466,
ss,1.98,GWO,20,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,21,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,22,0,1,40.72494,1.21613,17.83103,53.1372,64.371,18.0704,40.32301,
ss,1.98,GWO,23,0,2,57.85826,1.224212,34.0355,54.8799,60.845,25.5175,28.76895,
ss,1.98,GWO,24,1,0,53.16797,1.220218,18.43684,55.9731,62.958,27.3283,29.44548,
ss,1.98,GWO,25,0,1,39.19251,1.219471,39.75395,54.24,67.547,18.4251,42.28519,
ss,1.98,GWO,26,0,1,47.02874,1.239179,12.47649,50.8717,71.337,19.1387,38.53746,
ss,1.98,GWO,27,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GWO,28,0,2,46.54672,1.21727,29.2856,53.3297,60.723,14.8209,42.36788,
ss,1.98,GWO,29,0,2,34.09973,1.216066,45.51188,55.0255,65.639,18.4333,37.0404,
ss,1.98,PSO,0,0,3,36.77283,1.21306,5384.658,60.5449,59.766999999999996,24.6412,33.0413,
ss,1.98,PSO,1,0,3,36.86806,1.215465,4751.137,55.0713,59.507999999999996,19.8504,33.23209,
ss,1.98,PSO,2,0,2,30.86968,1.228834,5003.579,50.2122,78.111,25.8856,32.65441,
ss,1.98,PSO,3,0,1,26.2185,1.217202,9.629636,53.0896,66.987,16.8511,54.73327,
ss,1.98,PSO,4,0,2,35.39998,1.220089,27.81715,51.3106,59.643,30.9292,36.08206,
ss,1.98,PSO,5,0,3,31.13257,1.225244,29.12963,51.6313,67.68,23.4724,55.213,
ss,1.98,PSO,6,0,1,40.89807,1.221249,23.36902,50.4156,59.318,17.3757,53.91331,
ss,1.98,PSO,7,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,8,0,2,32.21162,1.224287,39.01343,54.5346,69.872,25.2448,28.81143,
ss,1.98,PSO,9,0,2,23.61192,1.224646,27.49094,50.5683,76.243,26.1713,43.79731,
