case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_core,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_core,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
banba,SKY130-BGR-banba,7,25,337345,ACO,40,-26.86761,26.86761,0,1,0.800752,25.99678,40.0295,80.7159,27.6093,49.96804,0,0,0,0,0,0,40.0,1,-26.86761,26.86761,0.800752,25.99678,40.0295,80.7159,27.6093,49.96804,40896.01508778334,150000,150000,66760.0,-26.700220461336407,150001,149961,measure_failed=25;no_convergence=15,0,PSRR_worst_case_10Hz_10MHz,26.86761,40.96663,26.86761,40.96663,1,2.055,1.0,7.0,8.25,7.86,7.948183507321187,0.9000021803102086,2.055,1.0,7.0,8.25,7.86,7.948183507321187,0.9000021803102086,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,26,338345,ACO,40,-26.86748,26.86748,0,1,0.8007936,25.99845,40.0998,80.66,27.5333,50.1116,0,0,0,0,0,0,101.0,1,-26.86748,26.86748,0.8007936,25.99845,40.0998,80.66,27.5333,50.1116,42880.97934162989,150000,150000,148560.0,-25.02170046563644,150001,149989,measure_failed=9;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,26.86748,41.03482,26.86748,41.03482,1,2.0700000000000003,1.0,7.005,8.275,7.845000000000001,7.997532464025344,0.9000177827142531,2.0700000000000003,1.0,7.005,8.275,7.845000000000001,7.997532464025344,0.9000177827142531,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,27,339345,ACO,40,-26.86832,26.86832,0,1,0.8008033,25.99814,40.0463,80.775,27.6632,49.85845,0,0,0,0,0,0,133.0,1,-26.86832,26.86832,0.8008033,25.99814,40.0463,80.775,27.6632,49.85845,50105.642173707485,150000,150000,97720.0,-25.03460678433856,150001,149970,measure_failed=10;no_convergence=21,0,PSRR_worst_case_10Hz_10MHz,26.86832,40.94194,26.86832,40.94194,1,2.055,1.0,7.0,8.34,7.880000000000001,7.909469733856335,0.9,2.055,1.0,7.0,8.34,7.880000000000001,7.909469733856335,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,28,340345,ACO,40,-26.86875,26.86875,0,1,0.8008517,25.99278,40.1293,80.7104,27.5818,50.05053,0,0,0,0,0,0,143.0,1,-26.86875,26.86875,0.8008517,25.99278,40.1293,80.7104,27.5818,50.05053,50402.57528178394,150000,150000,82800.0,-25.027266355875707,150001,149968,measure_failed=9;no_convergence=23;timeout=1,0,PSRR_worst_case_10Hz_10MHz,26.86875,41.01607,26.86875,41.01607,1,2.06,1.0,7.0,8.34,7.835000000000001,7.975594386692419,0.9000033166134642,2.06,1.0,7.0,8.34,7.835000000000001,7.975594386692419,0.9000033166134642,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,29,341345,ACO,40,-26.86572,26.86572,0,1,0.800813,25.99782,40.0721,80.7458,27.6313,49.93025,0,0,0,0,0,0,152.0,1,-26.86572,26.86572,0.800813,25.99782,40.0721,80.7458,27.6313,49.93025,44966.27415022999,150000,150000,112600.0,-25.06951855319036,150001,149974,measure_failed=10;no_convergence=17,0,PSRR_worst_case_10Hz_10MHz,26.86572,40.9716,26.86572,40.9716,1,2.06,1.0,7.01,8.344999999999999,7.87,7.934281360279386,0.9000153066856932,2.06,1.0,7.01,8.344999999999999,7.87,7.934281360279386,0.9000153066856932,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,0,312345,FA,40,-24.17356,24.17356,0,1,0.798002,25.98156,41.1603,75.746,29.1159,56.70731,0,0,0,0,0,0,33.0,1,-24.17356,24.17356,0.798002,25.98156,41.1603,75.746,29.1159,56.70731,30384.55330402777,150000,150000,14664.0,-24.06561866285775,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.17356,43.35166,24.17356,43.35166,1,2.6,1.0,34.79,17.880000000000003,6.880000000000001,10.316783710550585,1.068165688671506,2.6,1.0,34.79,17.880000000000003,6.880000000000001,10.316783710550585,1.068165688671506,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,1,313345,FA,40,-25.04538,25.04538,0,1,0.7980631,25.98412,40.0135,77.723,28.8956,53.66713,0,0,0,0,0,0,61.0,1,-25.04538,25.04538,0.7980631,25.98412,40.0135,77.723,28.8956,53.66713,21953.69644704089,150000,150000,16644.0,-23.296673654211023,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,25.04538,42.37528,25.04538,42.37528,1,2.5250000000000004,1.005,22.46,14.165,7.655,9.2613502976516,0.961980654482984,2.5250000000000004,1.005,22.46,14.165,7.655,9.2613502976516,0.961980654482984,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,2,314345,FA,40,-24.31895,24.31895,0,1,0.8015803,24.70121,50.7373,65.348,25.7702,94.83091,0,0,0,0,0,0,1.0,1,-24.31895,24.31895,0.8015803,24.70121,50.7373,65.348,25.7702,94.83091,21877.792139250785,150000,150000,40.0,-24.31895,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.31895,48.53289,24.31895,48.53289,1,1.26,5.7,32.995000000000005,24.42,1.1849999999999998,23.506907371952764,0.9285632988771412,1.26,5.7,32.995000000000005,24.42,1.1849999999999998,23.506907371952764,0.9285632988771412,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,3,315345,FA,40,-24.17485,24.17485,0,1,0.7980049,25.99817,40.9589,76.569,29.8931,54.46719,0,0,0,0,0,0,172.0,1,-24.17485,24.17485,0.7980049,25.99817,40.9589,76.569,29.8931,54.46719,35612.930911794305,150000,150000,16409.0,-22.40895328888859,150001,149998,measure_failed=2;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,24.17485,42.84833,24.17485,42.84833,1,2.49,1.0,34.565,18.77,7.010000000000001,9.53853244744136,0.9350398250339116,2.49,1.0,34.565,18.77,7.010000000000001,9.53853244744136,0.9350398250339116,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,4,316345,FA,40,-28.32428,28.32428,0,1,0.8015422,18.2542,47.5034,60.0,20.2658,115.7958,0,0,0,0,0,0,488.0,1,-28.32428,28.32428,0.8015422,18.2542,47.5034,60.0,20.2658,115.7958,31792.766172729436,150000,150000,16892.0,-24.85347323835493,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,28.32428,48.39279,28.32428,48.39279,1,1.085,23.475,26.17,18.715,0.95,30.78178716930648,1.1484714223720258,1.085,23.475,26.17,18.715,0.95,30.78178716930648,1.1484714223720258,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,5,317345,FA,40,-24.68434,24.68434,0,1,0.7981099,25.98488,40.4786,77.122,29.1264,54.80102,0,0,0,0,0,0,80.0,1,-24.68434,24.68434,0.7981099,25.98488,40.4786,77.122,29.1264,54.80102,44843.22826585919,150000,150000,8170.0,-22.940603251738345,150001,149998,measure_failed=1;timeout=2,0,PSRR_worst_case_10Hz_10MHz,24.68434,42.7153,24.68434,42.7153,1,2.4850000000000003,1.0,26.83,15.675,7.27,9.654093556871702,0.9011058492677192,2.4850000000000003,1.0,26.83,15.675,7.27,9.654093556871702,0.9011058492677192,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,6,318345,FA,40,8.42248,-8.42248,0,1,0.7987435,25.71235,44.7565,76.534,34.907,89.66365,0,0,0,0,0,0,9.0,1,8.42248,-8.42248,0.7987435,25.71235,44.7565,76.534,34.907,89.66365,48151.17160182446,150000,150000,40.0,8.42248,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,-8.42248,50.35496,-8.42248,50.35496,1,3.18,19.415,13.965,3.18,3.9,21.759469447386454,1.6320414085726274,3.18,19.415,13.965,3.18,3.9,21.759469447386454,1.6320414085726274,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,7,319345,FA,40,-28.38781,28.38781,0,1,0.7995198,25.9997,42.2739,60.0,21.339,100.3037,0,0,0,0,0,0,875.0,1,-28.38781,28.38781,0.7995198,25.9997,42.2739,60.0,21.339,100.3037,45456.66536539048,150000,150000,14940.0,-22.903184013729422,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,28.38781,46.93045,28.38781,46.93045,1,1.18,31.59,3.975,2.365,0.68,25.421470835412595,1.254583212226937,1.18,31.59,3.975,2.365,0.68,25.421470835412595,1.254583212226937,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,8,320345,FA,40,-43.16666,43.16666,0,1,0.7991236,22.54364,47.3897,60.0,27.3967,104.6709,0,0,0,0,0,0,11.0,1,-43.16666,43.16666,0.7991236,22.54364,47.3897,60.0,27.3967,104.6709,32059.455409377813,150000,150000,14238.0,-42.80510397362649,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,43.16666,47.75256,43.16666,47.75256,1,1.0,1.0,36.94,7.26,1.425,26.95756022140094,1.104835263431976,1.0,1.0,36.94,7.26,1.425,26.95756022140094,1.104835263431976,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,9,321345,FA,40,-34.849,34.849,0,1,0.8019967,25.70856,44.2588,60.711,22.2014,68.0578,0,0,0,0,0,0,17.0,1,-34.849,34.849,0.8019967,25.70856,44.2588,60.711,22.2014,68.0578,8664.979824088514,150000,150000,12014.0,-34.26033594176795,150001,149997,measure_failed=1;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,34.849,38.61946,34.849,38.61946,1,3.0,7.5,6.075,24.075,0.5650000000000001,14.169289913817725,1.6723215288355262,3.0,7.5,6.075,24.075,0.5650000000000001,14.169289913817725,1.6723215288355262,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,10,322345,FA,40,-29.6413,29.6413,0,1,0.8011169,25.90096,45.8531,61.054,20.0002,117.244,0,0,0,0,0,0,676.0,1,-29.6413,29.6413,0.8011169,25.90096,45.8531,61.054,20.0002,117.244,36489.37668732554,150000,150000,14855.0,-24.38164968979793,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,29.6413,50.394,29.6413,50.394,1,1.36,20.975,35.995,37.055,0.685,31.2742829501178,1.3833623279386262,1.36,20.975,35.995,37.055,0.685,31.2742829501178,1.3833623279386262,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,11,323345,FA,40,-24.64181,24.64181,0,1,0.798002,25.99826,40.6285,76.45,28.684,56.11738,0,0,0,0,0,0,39.0,1,-24.64181,24.64181,0.798002,25.99826,40.6285,76.45,28.684,56.11738,15416.230403386056,150000,150000,10539.0,-24.580517872525817,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.64181,43.07906,24.64181,43.07906,1,2.595,1.0,28.0,15.515,7.19,10.112547108292809,1.025339368924433,2.595,1.0,28.0,15.515,7.19,10.112547108292809,1.025339368924433,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,12,324345,FA,40,-23.93744,23.93744,0,1,0.798,25.99681,41.2938,75.917,29.7786,55.2532,0,0,0,0,0,0,61.0,1,-23.93744,23.93744,0.798,25.99681,41.2938,75.917,29.7786,55.2532,35537.2821065858,150000,150000,17991.0,-22.179584029260194,150001,149999,timeout=2,0,PSRR_worst_case_10Hz_10MHz,23.93744,43.13469,23.93744,43.13469,1,2.565,1.0,37.895,19.625,6.855,9.811376573940752,1.0803512256808014,2.565,1.0,37.895,19.625,6.855,9.811376573940752,1.0803512256808014,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,13,325345,FA,40,-25.02531,25.02531,0,1,0.7983294,25.98381,40.2774,77.658,28.8463,54.35059,0,0,0,0,0,0,35.0,1,-25.02531,25.02531,0.7983294,25.98381,40.2774,77.658,28.8463,54.35059,19541.474041730165,150000,150000,14030.0,-24.92111728781525,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,25.02531,42.49455,25.02531,42.49455,1,2.46,1.0,22.545,14.225,7.430000000000001,9.495587503714283,0.9935878077986204,2.46,1.0,22.545,14.225,7.430000000000001,9.495587503714283,0.9935878077986204,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,14,326345,FA,40,-23.58834,23.58834,0,1,0.7980005,25.97705,41.89,75.983,31.2764,45.82913,0,0,0,0,0,0,89.0,1,-23.58834,23.58834,0.7980005,25.97705,41.89,75.983,31.2764,45.82913,37553.926687955856,150000,150000,13211.0,-21.730846261308407,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,23.58834,42.03533,23.58834,42.03533,1,2.9450000000000003,1.0,37.95,22.33,7.260000000000001,6.537969613446457,1.058212674738476,2.9450000000000003,1.0,37.95,22.33,7.260000000000001,6.537969613446457,1.058212674738476,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,15,327345,FA,40,-43.71558,43.71558,0,1,0.8007682,20.66198,49.0256,60.461,20.0,92.09324,0,0,0,0,0,0,81.0,1,-43.71558,43.71558,0.8007682,20.66198,49.0256,60.461,20.0,92.09324,30207.66669397056,150000,150000,17810.0,-41.65045816965447,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,43.71558,51.66048,43.71558,51.66048,1,1.67,3.385,13.175,15.38,0.765,22.55402786000497,1.3846293610992542,1.67,3.385,13.175,15.38,0.765,22.55402786000497,1.3846293610992542,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,16,328345,FA,40,-20.64982,20.64982,0,1,0.8003036,25.99468,45.0882,69.341,24.864,33.5273,0,0,0,0,0,0,215.0,1,-20.64982,20.64982,0.8003036,25.99468,45.0882,69.341,24.864,33.5273,16755.96902438253,150000,150000,17368.0,-18.954790232934887,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,20.64982,39.55381,20.64982,39.55381,1,5.105,24.7,39.995,36.605,8.0,2.2349983730787053,0.9000356363949276,5.105,24.7,39.995,36.605,8.0,2.2349983730787053,0.9000356363949276,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,17,329345,FA,40,-56.44321,56.44321,0,1,0.8009376,25.9968,48.5817,70.398,21.4079,56.52941,0,0,0,0,0,0,224.0,1,-56.44321,56.44321,0.8009376,25.9968,48.5817,70.398,21.4079,56.52941,29237.20413593203,150000,150000,15743.0,-54.29164157694385,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,56.44321,56.44321,56.44321,56.44321,1,1.0,1.0,1.71,5.51,0.66,10.19903085464875,1.419242707900176,1.0,1.0,1.71,5.51,0.66,10.19903085464875,1.419242707900176,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,18,330345,FA,40,-27.89944,27.89944,0,1,0.8011637,16.60388,45.9895,60.001000000000005,20.0949,121.1697,0,0,0,0,0,0,204.0,1,-27.89944,27.89944,0.8011637,16.60388,45.9895,60.001000000000005,20.0949,121.1697,29532.47131025791,150000,150000,16202.0,-26.07783900775005,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,27.89944,48.19399,27.89944,48.19399,1,1.02,25.46,30.08,20.975,0.81,32.64695456568716,1.1945796197772145,1.02,25.46,30.08,20.975,0.81,32.64695456568716,1.1945796197772145,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,19,331345,FA,40,-57.9044,57.9044,0,1,0.8018008,19.17804,45.7602,68.948,20.0,87.03128,0,0,0,0,0,0,379.0,1,-57.9044,57.9044,0.8018008,19.17804,45.7602,68.948,20.0,87.03128,13250.279150158169,150000,150000,14285.0,-55.83822216031441,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,57.9044,57.9044,57.9044,57.9044,1,1.0,1.0,4.445,6.63,0.7050000000000001,20.782445499001973,1.393535360448828,1.0,1.0,4.445,6.63,0.7050000000000001,20.782445499001973,1.393535360448828,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,20,332345,FA,40,-24.4916,24.4916,0,1,0.7980007,25.99755,40.2703,77.945,30.3563,51.96085,0,0,0,0,0,0,70.0,1,-24.4916,24.4916,0.7980007,25.99755,40.2703,77.945,30.3563,51.96085,14808.58160892874,150000,150000,16275.0,-22.70473493197288,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.4916,42.04043,24.4916,42.04043,1,2.405,1.005,28.825,17.695,7.48,8.668360610175698,0.9134638927311703,2.405,1.005,28.825,17.695,7.48,8.668360610175698,0.9134638927311703,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,21,333345,FA,40,-24.22143,24.22143,0,1,0.7980074,25.99809,41.1903,75.504,28.7618,57.5579,0,0,0,0,0,0,32.0,1,-24.22143,24.22143,0.7980074,25.99809,41.1903,75.504,28.7618,57.5579,10809.50440115109,150000,150000,13004.0,-24.10707574277162,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.22143,43.56225,24.22143,43.56225,1,2.635,1.0,34.2,17.325000000000003,6.855,10.612264749576834,1.017610978239088,2.635,1.0,34.2,17.325000000000003,6.855,10.612264749576834,1.017610978239088,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,22,334345,FA,40,-30.6515,30.6515,0,1,0.8018464,17.40906,46.7941,60.002,20.2158,126.3695,0,0,0,0,0,0,1050.0,1,-30.6515,30.6515,0.8018464,17.40906,46.7941,60.002,20.2158,126.3695,11196.254695411772,150000,150000,18520.0,-22.005260551137017,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,30.6515,48.2713,30.6515,48.2713,1,1.0,22.28,23.48,14.625,1.025,34.45200999704333,1.0063745210164494,1.0,22.28,23.48,14.625,1.025,34.45200999704333,1.0063745210164494,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,23,335345,FA,40,-24.22592,24.22592,0,1,0.7980026,25.99976,41.0338,76.211,29.4628,55.24007,0,0,0,0,0,0,8.0,1,-24.22592,24.22592,0.7980026,25.99976,41.0338,76.211,29.4628,55.24007,10584.931674715132,150000,150000,14231.0,-24.177617264268427,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.22592,43.07134,24.22592,43.07134,1,2.585,1.0,33.915,18.2,7.015000000000001,9.807103372118492,1.0550550350237298,2.585,1.0,33.915,18.2,7.015000000000001,9.807103372118492,1.0550550350237298,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,24,336345,FA,40,-20.81034,20.81034,0,1,0.7997191,25.9864,43.5187,72.804,26.837,35.32291,0,0,0,0,0,0,221.0,1,-20.81034,20.81034,0.7997191,25.9864,43.5187,72.804,26.837,35.32291,27170.89929256588,150000,150000,13365.0,-19.071088616557443,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,20.81034,39.33552,20.81034,39.33552,1,3.69,22.05,39.06,33.875,8.0,2.8660377613482027,0.900018556566828,3.69,22.05,39.06,33.875,8.0,2.8660377613482027,0.900018556566828,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,25,337345,FA,40,-24.16272,24.16272,0,1,0.7980173,25.99169,41.0852,76.244,29.647,55.04333,0,0,0,0,0,0,40.0,1,-24.16272,24.16272,0.7980173,25.99169,41.0852,76.244,29.647,55.04333,33470.270768500865,150000,150000,13021.0,-24.054612664384432,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.16272,43.04234,24.16272,43.04234,1,2.55,1.0,34.96,18.69,6.970000000000001,9.738492366730192,1.0115545274144264,2.55,1.0,34.96,18.69,6.970000000000001,9.738492366730192,1.0115545274144264,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,26,338345,FA,40,-24.31327,24.31327,0,1,0.798,25.99985,40.3769,77.923,30.6199,51.37985,0,0,0,0,0,0,107.0,1,-24.31327,24.31327,0.798,25.99985,40.3769,77.923,30.6199,51.37985,35397.488230820745,150000,150000,14115.0,-22.538529769531795,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,24.31327,41.96303,24.31327,41.96303,1,2.44,1.0,30.155,18.59,7.495,8.466313993197707,1.0660918197797935,2.44,1.0,30.155,18.59,7.495,8.466313993197707,1.0660918197797935,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,27,339345,FA,40,-39.04953,39.04953,0,1,0.8012231,15.03308,46.8539,60.002,21.252,132.538,0,0,0,0,0,0,1326.0,1,-39.04953,39.04953,0.8012231,15.03308,46.8539,60.002,21.252,132.538,35733.34559161961,150000,150000,16795.0,-30.219656519956803,150001,149998,measure_failed=2;timeout=1,0,PSRR_worst_case_10Hz_10MHz,39.04953,50.95507,39.04953,50.95507,1,1.295,4.96,26.645,16.96,0.86,36.59621258211208,1.3656335543627178,1.295,4.96,26.645,16.96,0.86,36.59621258211208,1.3656335543627178,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,28,340345,FA,40,-25.0221,25.0221,0,1,0.8004947,25.9968,40.7731,80.6326,30.4053,49.62645,0,0,0,0,0,0,272.0,1,-25.0221,25.0221,0.8004947,25.9968,40.7731,80.6326,30.4053,49.62645,8800.467206262052,150000,150000,15552.0,-23.156945473995822,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,25.0221,41.0864,25.0221,41.0864,1,2.075,1.0,16.15,15.915,7.585000000000001,7.828883821709253,1.0278140454536755,2.075,1.0,16.15,15.915,7.585000000000001,7.828883821709253,1.0278140454536755,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,29,341345,FA,40,-19.45065,19.45065,0,1,0.8012538,22.03819,55.5664,62.312,21.0743,72.11137,0,0,0,0,0,0,130.0,1,-19.45065,19.45065,0.8012538,22.03819,55.5664,62.312,21.0743,72.11137,35900.24439955875,150000,150000,19841.0,-17.773212510150067,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,19.45065,49.92052,19.45065,49.92052,1,2.815,8.06,36.14,47.84,1.14,15.619946417902312,1.2456776361857098,2.815,8.06,36.14,47.84,1.14,15.619946417902312,1.2456776361857098,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,0,312345,GA,40,-23.34474,23.34474,0,1,0.7980001,25.99909,41.4517,77.21,33.5697,39.50258,0,0,0,0,0,0,33.0,1,-23.34474,23.34474,0.7980001,25.99909,41.4517,77.21,33.5697,39.50258,50358.08561222255,150000,150000,76240.0,-23.24576242934953,150001,149986,measure_failed=13;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,23.34474,40.00711,23.34474,40.00711,1,2.885,1.0,37.03,24.615,7.845000000000001,4.3401922632582295,1.017628429447629,2.885,1.0,37.03,24.615,7.845000000000001,4.3401922632582295,1.017628429447629,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,1,313345,GA,40,-26.84085,26.84085,0,1,0.8009791,25.99697,40.1288,80.9534,27.8387,49.60503,0,0,0,0,0,0,62.0,1,-26.84085,26.84085,0.8009791,25.99697,40.1288,80.9534,27.8387,49.60503,42091.88420516625,150000,150000,103160.0,-24.056993645077632,150001,149989,measure_failed=5;no_convergence=7,0,PSRR_worst_case_10Hz_10MHz,26.84085,40.88853,26.84085,40.88853,1,2.05,1.0,7.0600000000000005,8.675,7.915000000000001,7.819181507824384,0.90000000362432,2.05,1.0,7.0600000000000005,8.675,7.915000000000001,7.819181507824384,0.9000000036700885,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,2,314345,GA,40,-52.6797,52.6797,0,1,0.8019954,19.02905,46.8236,60.938,20.0321,130.4268,0,0,0,0,0,0,1.0,1,-52.6797,52.6797,0.8019954,19.02905,46.8236,60.938,20.0321,130.4268,42306.84734993056,150000,150000,143720.0,-52.26962662511083,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,52.6797,52.67991,52.6797,52.67991,1,1.34,1.0,13.32,9.805,0.915,35.85686052721731,1.3470389972631065,1.34,1.0,13.32,9.805,0.915,35.85686052721731,1.3470389972631065,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,3,315345,GA,40,-56.55881,56.55881,0,1,0.8019955,15.31634,44.2775,65.902,20.0124,122.2764,0,0,0,0,0,0,126.0,1,-56.55881,56.55881,0.8019955,15.31634,44.2775,65.902,20.0124,122.2764,48501.352867498994,150000,150000,62720.0,-53.94225929209529,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,56.55881,56.55881,56.55881,56.55881,1,1.02,1.09,9.61,7.57,0.765,33.02136926996192,1.394350924141348,1.02,1.09,9.61,7.57,0.765,33.02136926996192,1.394350924141348,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,4,316345,GA,40,-52.86063,52.86063,0,1,0.8009862,18.44242,49.3392,62.682,20.0138,78.55999,0,0,0,0,0,0,96.0,1,-52.86063,52.86063,0.8009862,18.44242,49.3392,62.682,20.0138,78.55999,50788.80703705177,150000,150000,149360.0,-48.51163175151167,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,52.86063,52.86063,52.86063,52.86063,1,1.6,1.0,6.55,9.265,0.795,17.855238583596893,1.404458397796542,1.6,1.0,6.55,9.265,0.795,17.855238583596893,1.404458397796542,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,5,317345,GA,40,-23.42146,23.42146,0,1,0.7980003,25.97402,41.249,77.641,33.393,40.21101,0,0,0,0,0,0,115.0,1,-23.42146,23.42146,0.7980003,25.97402,41.249,77.641,33.393,40.21101,55107.48088268936,150000,150000,93600.0,-21.632977858469054,150001,149965,measure_failed=30;no_convergence=2;timeout=4,0,PSRR_worst_case_10Hz_10MHz,23.42146,40.10471,23.42146,40.10471,1,2.845,1.0,35.34,24.185,7.95,4.586234796318261,1.022445273268052,2.845,1.0,35.34,24.185,7.95,4.586234796318261,1.022445273268052,0.798,0.802,26.0,40.0,60.0,20.0,400.0
