lambda,case,run,algo,best_fitness,PSRR_DB,penalty,is_feasible,runtime_sec
10.0,highdim,17,GWO,-86.07888316657659,96.07888316657659,1,0,5.349363000015728
10.0,highdim,17,FA,-82.37063770855403,92.37063770855403,1,0,10.537191100011114
10.0,highdim,17,PSO,-107.93621408479358,107.93621408479358,0,1,3.4608008000068367
10.0,highdim,17,GA,-108.87887643381804,108.87887643381804,0,1,9.260169500019401
10.0,highdim,17,ACO,-86.34011657888773,96.34011657888773,1,0,6.0915392999886535
10.0,highdim,18,ABC,-105.0808136260667,105.0808136260667,0,1,5.77713090000907
10.0,highdim,18,GWO,-96.29978693555955,106.29978693555955,1,0,5.191009300004225
10.0,highdim,18,FA,-96.29978693555955,106.29978693555955,1,0,23.844163300003856
10.0,highdim,18,PSO,-101.26794081104745,111.26794081104745,1,0,3.3193725000019185
10.0,highdim,18,GA,-101.3482112159333,111.3482112159333,1,0,7.9663007000344805
10.0,highdim,18,ACO,-96.29978693555955,106.29978693555955,1,0,6.033909399993718
10.0,highdim,19,ABC,-115.58978711703374,115.58978711703374,0,1,5.818402900011279
10.0,highdim,19,GWO,-99.90112166010749,109.90112166010749,1,0,5.167770300002303
10.0,highdim,19,FA,-99.90112166010749,109.90112166010749,1,0,23.065507899969816
10.0,highdim,19,PSO,-115.57734852730593,115.57734852730593,0,1,3.2583948000101373
10.0,highdim,19,GA,-115.11791268681313,115.11791268681313,0,1,8.318380600016098
10.0,highdim,19,ACO,-115.47019140007056,115.47019140007056,0,1,6.104328699992038
10.0,highdim,20,ABC,-105.8773327059177,105.8773327059177,0,1,5.727747400000226
10.0,highdim,20,GWO,-86.33343716059689,96.33343716059689,1,0,5.210337299969979
10.0,highdim,20,FA,-84.76982523966014,94.76982523966014,1,0,10.559481999953277
10.0,highdim,20,PSO,-106.48009719646232,106.48009719646232,0,1,3.534024099993985
10.0,highdim,20,GA,-106.63836555321654,106.63836555321654,0,1,8.518947900040075
10.0,highdim,20,ACO,-86.40503641844752,96.40503641844752,1,0,6.414586800034158
10.0,highdim,21,ABC,-96.54494327638444,96.54494327638444,0,1,6.072481399984099
10.0,highdim,21,GWO,-86.33437856521071,96.33437856521071,1,0,5.256801999988966
10.0,highdim,21,FA,-83.12381195204989,93.12381195204989,1,0,10.417227199999616
10.0,highdim,21,PSO,-84.40122420025413,94.40122420025413,1,0,3.5222621000139043
10.0,highdim,21,GA,-83.35801597440394,93.35801597440394,1,0,8.582392400014214
10.0,highdim,21,ACO,-86.3386808214047,96.3386808214047,1,0,6.15927040000679
10.0,highdim,22,ABC,-106.15835253734517,106.15835253734517,0,1,6.008752199995797
10.0,highdim,22,GWO,-86.1277931173317,96.1277931173317,1,0,5.342582699959166
10.0,highdim,22,FA,-82.28229523410938,92.28229523410938,1,0,10.536305899964646
10.0,highdim,22,PSO,-106.0525581743946,106.0525581743946,0,1,3.3673981999745592
10.0,highdim,22,GA,-107.01945136307823,107.01945136307823,0,1,8.262969100032933
10.0,highdim,22,ACO,-86.3378797858652,96.3378797858652,1,0,6.119705100019928
10.0,highdim,23,ABC,-95.28111523410465,95.28111523410465,0,1,6.008938299957663
10.0,highdim,23,GWO,-86.33403143643866,96.33403143643866,1,0,5.305041799962055
10.0,highdim,23,FA,-76.34793912634467,96.34793912634467,2,0,24.31765089998953
10.0,highdim,23,PSO,-87.913704643758,97.913704643758,1,0,3.299580799997784
10.0,highdim,23,GA,-81.83069823562391,101.83069823562391,2,0,8.129497200017795
10.0,highdim,23,ACO,-86.33828271527473,96.33828271527473,1,0,6.265111899992917
10.0,highdim,24,ABC,-90.88410571174235,90.88410571174235,0,1,5.86204059998272
10.0,highdim,24,GWO,-85.9617226703136,95.9617226703136,1,0,5.249328100006096
10.0,highdim,24,FA,-84.28697977854037,94.28697977854037,1,0,10.232266600010917
10.0,highdim,24,PSO,-84.42237927512109,94.42237927512109,1,0,3.357343600015156
10.0,highdim,24,GA,-84.45032708298719,94.45032708298719,1,0,8.727875300042797
10.0,highdim,24,ACO,-86.33931749168926,96.33931749168926,1,0,6.341625500004739
10.0,highdim,25,ABC,-110.42624510580501,110.42624510580501,0,1,5.9008391999523155
10.0,highdim,25,GWO,-92.26608982760226,102.26608982760226,1,0,5.24095429998124
10.0,highdim,25,FA,-92.26608982760226,102.26608982760226,1,0,24.156474100018386
10.0,highdim,25,PSO,-110.23494910041178,110.23494910041178,0,1,3.423313800012693
10.0,highdim,25,GA,-108.3463681640049,108.3463681640049,0,1,8.256782600015868
10.0,highdim,25,ACO,-92.26608982760226,102.26608982760226,1,0,5.988929000042845
10.0,highdim,26,ABC,-105.05215571049096,105.05215571049096,0,1,5.714255099999718
10.0,highdim,26,GWO,-86.3344101532046,96.3344101532046,1,0,5.486428500036709
10.0,highdim,26,FA,-83.58459112874279,93.58459112874279,1,0,10.559488300001249
10.0,highdim,26,PSO,-104.67768234692845,104.67768234692845,0,1,3.293307999963872
10.0,highdim,26,GA,-85.75678526281284,95.75678526281284,1,0,8.361541000020225
10.0,highdim,26,ACO,-86.37336332213232,96.37336332213232,1,0,6.167827800032683
10.0,highdim,27,ABC,-98.0100815906481,98.0100815906481,0,1,5.792838699999265
10.0,highdim,27,GWO,-86.3361164924091,96.3361164924091,1,0,5.214695100032259
10.0,highdim,27,FA,-73.24896623026117,93.24896623026117,2,0,10.11484339996241
10.0,highdim,27,PSO,-84.97144548909316,94.97144548909316,1,0,3.262862399977166
10.0,highdim,27,GA,-84.81454995747885,94.81454995747885,1,0,8.302982900000643
10.0,highdim,27,ACO,-84.69641594490528,94.69641594490528,1,0,6.040426600025967
10.0,highdim,28,ABC,-108.36508823134204,108.36508823134204,0,1,5.9375612999428995
10.0,highdim,28,GWO,-88.66406424331218,98.66406424331218,1,0,5.398669800022617
10.0,highdim,28,FA,-88.66406424331218,98.66406424331218,1,0,23.048830599989742
10.0,highdim,28,PSO,-107.53131791403837,107.53131791403837,0,1,3.34122570004547
10.0,highdim,28,GA,-108.39297589989907,108.39297589989907,0,1,8.08943699998781
10.0,highdim,28,ACO,-107.53946493534234,107.53946493534234,0,1,6.117839200014714
10.0,highdim,29,ABC,-107.97193245027492,107.97193245027492,0,1,5.908260700001847
10.0,highdim,29,GWO,-86.33257749506019,96.33257749506019,1,0,5.233484100026544
10.0,highdim,29,FA,-84.97658016509779,94.97658016509779,1,0,10.599838100024499
10.0,highdim,29,PSO,-106.44262729693479,106.44262729693479,0,1,3.3576666999724694
10.0,highdim,29,GA,-106.49910462605929,106.49910462605929,0,1,8.467846199986525
10.0,highdim,29,ACO,-86.34230092770373,96.34230092770373,1,0,6.1023538000299595
100.0,base,0,ABC,-116.12611169528036,116.12611169528036,0,1,4.015907299995888
100.0,base,0,GWO,-104.97267187183058,104.97267187183058,0,1,3.5934692000155337
100.0,base,0,FA,-114.92840826490036,114.92840826490036,0,1,9.061970699985977
100.0,base,0,PSO,-115.69578488702875,115.69578488702875,0,1,2.2890151000465266
100.0,base,0,GA,-116.0425241148285,116.0425241148285,0,1,4.57548980001593
100.0,base,0,ACO,-109.98251756921051,109.98251756921051,0,1,4.06705419998616
100.0,base,1,ABC,-110.2885430109089,110.2885430109089,0,1,4.111273600021377
100.0,base,1,GWO,-104.26400790478885,104.26400790478885,0,1,3.569016700028442
100.0,base,1,FA,-110.27444988515802,110.27444988515802,0,1,8.832055100006983
100.0,base,1,PSO,-109.4928212645697,109.4928212645697,0,1,2.2624509999877773
100.0,base,1,GA,-110.25584715437682,110.25584715437682,0,1,4.554129099997226
100.0,base,1,ACO,-109.84381488726756,109.84381488726756,0,1,4.28081469994504
100.0,base,2,ABC,-110.0558805816336,110.0558805816336,0,1,4.379834000021219
100.0,base,2,GWO,-94.16274207877862,94.16274207877862,0,1,3.965954299957957
100.0,base,2,FA,-107.96115962639617,107.96115962639617,0,1,9.159301200008485
100.0,base,2,PSO,-109.95589724018733,109.95589724018733,0,1,2.3645916000241414
100.0,base,2,GA,-110.14477549787739,110.14477549787739,0,1,4.59262559999479
100.0,base,2,ACO,-110.1820682126521,110.1820682126521,0,1,4.03351019998081
100.0,base,3,ABC,-111.4063867929455,111.4063867929455,0,1,3.9777897999738343
100.0,base,3,GWO,-111.37045551922199,111.37045551922199,0,1,3.6062087999889627
100.0,base,3,FA,-111.08706566615318,111.08706566615318,0,1,9.342228499997873
100.0,base,3,PSO,-111.5633984566664,111.5633984566664,0,1,2.2892019999562763
100.0,base,3,GA,-111.48029720215757,111.48029720215757,0,1,4.5985279000015
100.0,base,3,ACO,-111.56332951505343,111.56332951505343,0,1,4.12758870003745
100.0,base,4,ABC,-99.43399257741137,99.43399257741137,0,1,4.031587400007993
100.0,base,4,GWO,3.7047090609029,96.2952909390971,1,0,3.6349229000043124
100.0,base,4,FA,-0.8801995720256741,100.88019957202567,1,0,25.20754020003369
100.0,base,4,PSO,6.081306774133509,93.91869322586649,1,0,2.230744100001175
100.0,base,4,GA,4.495821942666112,95.50417805733389,1,0,4.606309399998281
100.0,base,4,ACO,3.6547657879199136,96.34523421208009,1,0,4.166044099954888
100.0,base,5,ABC,-100.84221061977341,100.84221061977341,0,1,4.006173799978569
100.0,base,5,GWO,3.6657305591161986,96.3342694408838,1,0,3.6113923999946564
100.0,base,5,FA,5.029609785578302,94.9703902144217,1,0,9.068777600012254
100.0,base,5,PSO,-101.81071357813194,101.81071357813194,0,1,2.3083221000269987
100.0,base,5,GA,-4.082294404228833,104.08229440422883,1,0,4.566899099969305
100.0,base,5,ACO,3.63283672145549,96.36716327854451,1,0,3.9915247000171803
100.0,base,6,ABC,-102.68952165204443,102.68952165204443,0,1,3.987906700000167
100.0,base,6,GWO,-90.15111253776487,90.15111253776487,0,1,3.5765042999992147
100.0,base,6,FA,7.211972152739278,92.78802784726072,1,0,9.367762000008952
100.0,base,6,PSO,-102.27440202846998,102.27440202846998,0,1,2.303190700011328
100.0,base,6,GA,4.6163802862829755,95.38361971371702,1,0,4.648925900051836
100.0,base,6,ACO,3.647211623522267,96.35278837647773,1,0,4.028891899972223
100.0,base,7,ABC,-115.35957682619572,115.35957682619572,0,1,3.9509995999978855
100.0,base,7,GWO,-11.00331370505387,111.00331370505387,1,0,3.510536100016907
100.0,base,7,FA,-112.46366037434571,112.46366037434571,0,1,8.915638600010425
100.0,base,7,PSO,-115.39862772574992,115.39862772574992,0,1,2.2010399000137113
100.0,base,7,GA,-115.31667237330522,115.31667237330522,0,1,4.4360106000094675
100.0,base,7,ACO,-115.40123914761472,115.40123914761472,0,1,3.9847538999747485
100.0,base,8,ABC,-111.36756194432333,111.36756194432333,0,1,3.919081800035201
100.0,base,8,GWO,-4.7966273178968635,104.79662731789686,1,0,3.4821113999933004
100.0,base,8,FA,-4.7966273178968635,104.79662731789686,1,0,17.168046599952504
100.0,base,8,PSO,-111.38344741638251,111.38344741638251,0,1,2.253661099995952
100.0,base,8,GA,-111.38316782725296,111.38316782725296,0,1,4.713670499972068
100.0,base,8,ACO,-110.69745982256792,110.69745982256792,0,1,4.029298199980985
100.0,base,9,ABC,-104.68661300600374,104.68661300600374,0,1,3.994962500000838
100.0,base,9,GWO,-93.45732852724332,93.45732852724332,0,1,3.4594689999939874
100.0,base,9,FA,-108.70860269749934,108.70860269749934,0,1,8.781017400033306
100.0,base,9,PSO,-103.89233959752363,103.89233959752363,0,1,2.17071139998734
100.0,base,9,GA,-108.5301703592985,108.5301703592985,0,1,4.453645100002177
100.0,base,9,ACO,-103.89233959752357,103.89233959752357,0,1,3.994030900008511
100.0,base,10,ABC,-96.28186750955291,96.28186750955291,0,1,3.9597274000407197
100.0,base,10,GWO,3.664288099731948,96.33571190026805,1,0,3.589924699976109
100.0,base,10,FA,7.773955001161696,92.2260449988383,1,0,8.835636100033298
100.0,base,10,PSO,-96.4300877934452,96.4300877934452,0,1,2.208044500031974
100.0,base,10,GA,5.170894990473471,94.82910500952653,1,0,4.55852620000951
100.0,base,10,ACO,3.5775609544610916,96.42243904553891,1,0,4.023828099947423
100.0,base,11,ABC,-110.05122190979668,110.05122190979668,0,1,4.025638499995694
100.0,base,11,GWO,-93.9711980627969,93.9711980627969,0,1,3.6727015000069514
100.0,base,11,FA,-108.31749988670911,108.31749988670911,0,1,9.154246599995531
100.0,base,11,PSO,-108.33419109813511,108.33419109813511,0,1,2.217803100007586
100.0,base,11,GA,-109.92151076418045,109.92151076418045,0,1,4.531931900011841
100.0,base,11,ACO,-110.06693447291103,110.06693447291103,0,1,4.025337899976876
100.0,base,12,ABC,-1.248793129296189,101.24879312929619,1,0,3.964557099970989
100.0,base,12,GWO,3.66398638660786,96.33601361339214,1,0,3.590850699984003
100.0,base,12,FA,6.7171622215605,93.2828377784395,1,0,8.989120899990667
100.0,base,12,PSO,-99.42783512967017,99.42783512967017,0,1,2.2870544000179507
100.0,base,12,GA,-99.40208088245939,99.40208088245939,0,1,4.566789100004826
100.0,base,12,ACO,3.661584722877649,96.33841527712235,1,0,3.9936566000105813
100.0,base,13,ABC,-91.73810193748304,91.73810193748304,0,1,3.992050200002268
100.0,base,13,GWO,3.6653398256851233,96.33466017431488,1,0,3.5386966000078246
100.0,base,13,FA,5.809942942951807,94.1900570570482,1,0,8.953387500019744
100.0,base,13,PSO,105.36989472097146,94.63010527902854,2,0,2.2222718000411987
100.0,base,13,GA,4.905387376963773,95.09461262303623,1,0,4.537413600017317
100.0,base,13,ACO,3.6595546953447524,96.34044530465525,1,0,4.1200640999595635
100.0,base,14,ABC,-92.59084358496976,92.59084358496976,0,1,4.196289599989541
100.0,base,14,GWO,3.6718496506748863,96.32815034932511,1,0,3.9709442000021227
100.0,base,14,FA,5.9025686267977875,94.09743137320221,1,0,10.522274899994954
100.0,base,14,PSO,4.145432701591773,95.85456729840823,1,0,2.5467824999941513
100.0,base,14,GA,-94.97471853180708,94.97471853180708,0,1,5.231760399998166
100.0,base,14,ACO,3.656955004343587,96.34304499565641,1,0,4.607752999989316
100.0,base,15,ABC,-112.25409087540703,112.25409087540703,0,1,4.509550600021612
100.0,base,15,GWO,-5.988752949689754,105.98875294968975,1,0,4.12197959999321
100.0,base,15,FA,-5.988752949689754,105.98875294968975,1,0,19.640700199990533
100.0,base,15,PSO,-110.00162305425106,110.00162305425106,0,1,2.6051867000060156
100.0,base,15,GA,-13.861263924313022,113.86126392431302,1,0,5.237954100011848
100.0,base,15,ACO,-112.86492625067861,112.86492625067861,0,1,4.564269099966623
100.0,base,16,ABC,-109.48239183887168,109.48239183887168,0,1,4.519432400004007
100.0,base,16,GWO,3.6648328315162644,96.33516716848374,1,0,4.0624162999447435
100.0,base,16,FA,-109.37351196461005,109.37351196461005,0,1,10.17258239997318
100.0,base,16,PSO,-107.28618831434416,107.28618831434416,0,1,2.5580660000559874
100.0,base,16,GA,-107.28367004614636,107.28367004614636,0,1,5.088890100014396
100.0,base,16,ACO,3.658844853852173,96.34115514614783,1,0,4.5895684999995865
100.0,base,17,ABC,-111.09319572587697,111.09319572587697,0,1,4.588783400016837
100.0,base,17,GWO,-90.01484107825038,90.01484107825038,0,1,4.057279100001324
100.0,base,17,FA,-109.23224985056507,109.23224985056507,0,1,10.16380099998787
100.0,base,17,PSO,-111.30791333811968,111.30791333811968,0,1,2.5742668000166304
100.0,base,17,GA,-111.30937764630337,111.30937764630337,0,1,5.124408799980301
100.0,base,17,ACO,-104.75798600154711,104.75798600154711,0,1,4.83301709999796
100.0,base,18,ABC,-115.13800045671842,115.13800045671842,0,1,4.779684799956158
100.0,base,18,GWO,-115.16464014825732,115.16464014825732,0,1,4.089971199980937
100.0,base,18,FA,-100.65419115026083,100.65419115026083,0,1,10.616398799989838
100.0,base,18,PSO,-113.35886250977461,113.35886250977461,0,1,2.672445999982301
100.0,base,18,GA,-115.16431246634203,115.16431246634203,0,1,5.385464799997862
100.0,base,18,ACO,-115.15426549600849,115.15426549600849,0,1,4.83134010003414
100.0,base,19,ABC,-104.9594261035051,104.9594261035051,0,1,4.733864100009669
100.0,base,19,GWO,3.669501584894931,96.33049841510507,1,0,4.215732200013008
100.0,base,19,FA,7.975701126829961,92.02429887317004,1,0,10.623247399984393
100.0,base,19,PSO,-104.91399598873957,104.91399598873957,0,1,2.655305699969176
100.0,base,19,GA,-104.8874370868353,104.8874370868353,0,1,5.100972000043839
100.0,base,19,ACO,3.6621211875640967,96.3378788124359,1,0,4.621737600013148
100.0,base,20,ABC,-110.4615863572957,110.4615863572957,0,1,4.824654500000179
100.0,base,20,GWO,-101.5651613329177,101.5651613329177,0,1,4.068864600034431
100.0,base,20,FA,-109.54613595548346,109.54613595548346,0,1,10.299565300054383
100.0,base,20,PSO,-110.09369703941445,110.09369703941445,0,1,2.558534600015264
100.0,base,20,GA,-110.58191414460966,110.58191414460966,0,1,5.343599699961487
100.0,base,20,ACO,-110.09602822484113,110.09602822484113,0,1,4.781295900000259
100.0,base,21,ABC,-107.43352929482732,107.43352929482732,0,1,4.710093399975449
100.0,base,21,GWO,3.6229849604661837,96.37701503953382,1,0,4.088241600024048
100.0,base,21,FA,-98.50485183575422,98.50485183575422,0,1,10.415176599984989
100.0,base,21,PSO,-107.45956520812106,107.45956520812106,0,1,2.6078647000249475
100.0,base,21,GA,-107.4488151466131,107.4488151466131,0,1,5.196844099962618
100.0,base,21,ACO,3.615658234531253,96.38434176546875,1,0,4.709861500014085
100.0,base,22,ABC,-114.80716159587793,114.80716159587793,0,1,4.606357400014531
100.0,base,22,GWO,-107.36593736878602,107.36593736878602,0,1,4.133239999995567
100.0,base,22,FA,-110.89508331812961,110.89508331812961,0,1,10.289953500032425
100.0,base,22,PSO,-114.95584203191595,114.95584203191595,0,1,2.541757700033486
100.0,base,22,GA,-114.78105364282628,114.78105364282628,0,1,5.075101900030859
100.0,base,22,ACO,-115.04469514715673,115.04469514715673,0,1,4.6272865000064485
100.0,base,23,ABC,-97.04763006364462,97.04763006364462,0,1,4.6376168000278994
100.0,base,23,GWO,3.906798937842197,96.0932010621578,1,0,4.135402299987618
100.0,base,23,FA,4.298408366691092,95.70159163330891,1,0,10.323360399983358
100.0,base,23,PSO,4.179036423660676,95.82096357633932,1,0,2.582118000020273
100.0,base,23,GA,4.091331089830831,95.90866891016917,1,0,5.281440899998415
100.0,base,23,ACO,3.6612997053606335,96.33870029463937,1,0,4.699781800038181
100.0,base,24,ABC,3.6604574677696746,96.33954253223033,1,0,4.6793606000137515
100.0,base,24,GWO,3.6663145543126205,96.33368544568738,1,0,4.12343440001132
100.0,base,24,FA,5.422386875863282,94.57761312413672,1,0,10.347988999972586
100.0,base,24,PSO,-91.69175728754612,91.69175728754612,0,1,2.588659800007008
100.0,base,24,GA,3.6988784333776863,96.30112156662231,1,0,5.301442899974063
100.0,base,24,ACO,3.66212012086649,96.33787987913351,1,0,4.5280775999999605
100.0,base,25,ABC,-100.75092670248546,100.75092670248546,0,1,4.463074399973266
100.0,base,25,GWO,3.665535153162125,96.33446484683788,1,0,4.069199099962134
100.0,base,25,FA,-7.105398766575945,107.10539876657595,1,0,10.342834200011566
100.0,base,25,PSO,-6.62514001576281,106.62514001576281,1,0,2.6672056000097655
100.0,base,25,GA,-7.19495710095633,107.19495710095633,1,0,5.191308000008576
100.0,base,25,ACO,3.6611464459954846,96.33885355400452,1,0,4.689715699991211
100.0,base,26,ABC,-107.65443621556999,107.65443621556999,0,1,4.637582800001837
100.0,base,26,GWO,-1.8270167200987402,101.82701672009874,1,0,4.151227299997117
100.0,base,26,FA,-105.28685585814011,105.28685585814011,0,1,10.304687800002284
100.0,base,26,PSO,-107.78567913879681,107.78567913879681,0,1,2.5436683000298217
100.0,base,26,GA,-107.40128770609117,107.40128770609117,0,1,5.139212400012184
100.0,base,26,ACO,-107.7852831223009,107.7852831223009,0,1,4.595155399991199
100.0,base,27,ABC,-108.11941332432879,108.11941332432879,0,1,4.54441809997661
100.0,base,27,GWO,-7.81560170606177,107.81560170606177,1,0,4.0314582999562845
100.0,base,27,FA,-103.19822004000014,103.19822004000014,0,1,10.184182600001805
100.0,base,27,PSO,-108.78390241427641,108.78390241427641,0,1,2.551849699986633
100.0,base,27,GA,-109.03691130285733,109.03691130285733,0,1,5.161392099980731
100.0,base,27,ACO,-109.12546604146164,109.12546604146164,0,1,4.608990699984133
100.0,base,28,ABC,-116.19714511531984,116.19714511531984,0,1,4.631900099979248
100.0,base,28,GWO,-116.16992218273151,116.16992218273151,0,1,4.085806799994316
100.0,base,28,FA,-116.2183834109804,116.2183834109804,0,1,10.265576399979182
100.0,base,28,PSO,-115.25967292285958,115.25967292285958,0,1,2.5798963999841362
100.0,base,28,GA,-116.17616411655972,116.17616411655972,0,1,5.205662699998356
100.0,base,28,ACO,-115.62002178374462,115.62002178374462,0,1,4.705442300008144
100.0,base,29,ABC,-98.4725078160877,98.4725078160877,0,1,4.695516899984796
100.0,base,29,GWO,3.862656166586987,96.13734383341301,1,0,4.069245799968485
100.0,base,29,FA,6.106295117007818,93.89370488299218,1,0,10.354139500006568
100.0,base,29,PSO,4.9377927008238345,95.06220729917617,1,0,2.51488169998629
100.0,base,29,GA,-93.55950995721444,93.55950995721444,0,1,5.132270800007973
100.0,base,29,ACO,3.6608438552466254,96.33915614475337,1,0,4.61479830002645
100.0,hard,0,ABC,-106.35764817701781,106.35764817701781,0,1,4.587055700016208
100.0,hard,0,GWO,-9.22839332829895,109.22839332829895,1,0,4.140445499971975
100.0,hard,0,FA,-13.848600301147002,113.848600301147,1,0,10.277986100001726
100.0,hard,0,PSO,-13.919482616774886,113.91948261677489,1,0,2.5868829999817535
100.0,hard,0,GA,-13.92146808111751,113.92146808111751,1,0,5.205154300027061
100.0,hard,0,ACO,-12.016294724444961,112.01629472444496,1,0,4.670876800024416
100.0,hard,1,ABC,-97.35070465893381,97.35070465893381,0,1,4.580808700004127
100.0,hard,1,GWO,104.31777475226097,95.68222524773903,2,0,4.061467899999116
100.0,hard,1,FA,106.2797479578682,93.7202520421318,2,0,10.217030400002841
100.0,hard,1,PSO,104.29985223152802,95.70014776847198,2,0,2.5065025000367314
100.0,hard,1,GA,104.23741790445605,95.76258209554395,2,0,5.1522123999893665
100.0,hard,1,ACO,104.29361581883262,95.70638418116738,2,0,4.54793909995351
100.0,hard,2,ABC,103.06105723541883,96.93894276458117,2,0,4.65885360003449
100.0,hard,2,GWO,104.32582303008573,95.67417696991427,2,0,4.236368400044739
100.0,hard,2,FA,102.82511759748243,97.17488240251757,2,0,10.48537040001247
100.0,hard,2,PSO,102.74919059507775,97.25080940492225,2,0,2.5890498999506235
100.0,hard,2,GA,102.75159069468779,97.24840930531221,2,0,5.351871000020765
100.0,hard,2,ACO,104.31880188414068,95.68119811585932,2,0,4.7704545999877155
100.0,hard,3,ABC,-105.025572651219,105.025572651219,0,1,4.559838599991053
100.0,hard,3,GWO,93.21942260051115,106.78057739948885,2,0,4.0478549000108615
100.0,hard,3,FA,-107.21887737203957,107.21887737203957,0,1,10.348175299994182
100.0,hard,3,PSO,-8.944118270505285,108.94411827050529,1,0,2.5459532999666408
100.0,hard,3,GA,-107.4852776473263,107.4852776473263,0,1,5.154102699947543
100.0,hard,3,ACO,-107.65540630800652,107.65540630800652,0,1,4.55402400001185
100.0,hard,4,ABC,-1.5126071094619675,101.51260710946197,1,0,4.481446699996013
100.0,hard,4,GWO,97.21684622428994,102.78315377571006,2,0,4.089466199977323
100.0,hard,4,FA,92.68705249996563,107.31294750003437,2,0,10.315189899993129
100.0,hard,4,PSO,93.5250118462312,106.4749881537688,2,0,2.5590902999974787
100.0,hard,4,GA,92.6715644748389,107.3284355251611,2,0,5.1719885999918915
100.0,hard,4,ACO,97.21684622428994,102.78315377571006,2,0,4.665413100039586
100.0,hard,5,ABC,-106.9077071414255,106.9077071414255,0,1,4.634086100035347
100.0,hard,5,GWO,104.32111793707494,95.67888206292506,2,0,4.1692399000166915
100.0,hard,5,FA,106.81276206522996,93.18723793477004,2,0,10.229944099963177
100.0,hard,5,PSO,-107.53198351394096,107.53198351394096,0,1,2.6025550000485964
100.0,hard,5,GA,-106.46271591838985,106.46271591838985,0,1,5.313364600006025
100.0,hard,5,ACO,104.31889557139465,95.68110442860535,2,0,4.6258389000431634
100.0,hard,6,ABC,-12.01287411721573,112.01287411721573,1,0,4.533271699969191
100.0,hard,6,GWO,89.85123266910166,110.14876733089834,2,0,3.9880825000000186
100.0,hard,6,FA,-10.447970919587078,110.44797091958708,1,0,10.079958500049543
100.0,hard,6,PSO,-12.443046200911226,112.44304620091123,1,0,2.56707649998134
100.0,hard,6,GA,85.69734520608867,114.30265479391133,2,0,5.089695500035305
100.0,hard,6,ACO,-13.21791204339219,113.21791204339219,1,0,4.594245399988722
100.0,hard,7,ABC,104.4340702698404,95.5659297301596,2,0,4.578982700011693
100.0,hard,7,GWO,104.32288931711187,95.67711068288813,2,0,4.061924899986479
100.0,hard,7,FA,106.37581352377256,93.62418647622744,2,0,10.211230000015348
100.0,hard,7,PSO,105.36275180709994,94.63724819290006,2,0,2.5354897000361234
100.0,hard,7,GA,105.97218323596103,94.02781676403897,2,0,5.162622299976647
100.0,hard,7,ACO,104.31917369828012,95.68082630171988,2,0,4.569267800019588
100.0,hard,8,ABC,-98.84568531107585,98.84568531107585,0,1,4.54500869999174
100.0,hard,8,GWO,-6.817987125012081,106.81798712501208,1,0,4.045972699997947
100.0,hard,8,FA,-10.287739600213456,110.28773960021346,1,0,10.12097069999436
100.0,hard,8,PSO,-12.319174004951549,112.31917400495155,1,0,2.5294690000009723
100.0,hard,8,GA,-12.31391273063457,112.31391273063457,1,0,5.050697700004093
100.0,hard,8,ACO,-101.35824690250733,101.35824690250733,0,1,4.616035700018983
100.0,hard,9,ABC,-101.48281096655067,101.48281096655067,0,1,4.575837499985937
100.0,hard,9,GWO,104.32814603899641,95.67185396100359,2,0,4.040694900031667
100.0,hard,9,FA,104.64150572877341,95.35849427122659,2,0,9.904704700049479
100.0,hard,9,PSO,-103.63658016442845,103.63658016442845,0,1,2.567767200001981
100.0,hard,9,GA,-103.62741185712193,103.62741185712193,0,1,5.211925100011285
100.0,hard,9,ACO,-102.78454028093549,102.78454028093549,0,1,4.589535499981139
100.0,hard,10,ABC,-116.93941620366752,116.93941620366752,0,1,4.60276460001478
100.0,hard,10,GWO,-12.364047134931297,112.3640471349313,1,0,4.058560999983456
100.0,hard,10,FA,-116.92312330884401,116.92312330884401,0,1,10.094488099974114
100.0,hard,10,PSO,-116.95103712192723,116.95103712192723,0,1,2.5546564999967813
100.0,hard,10,GA,-116.92539256343109,116.92539256343109,0,1,5.0916624999954365
100.0,hard,10,ACO,-116.95189930008748,116.95189930008748,0,1,4.580106500012334
100.0,hard,11,ABC,-15.869975720459209,115.86997572045921,1,0,4.551891600014642
100.0,hard,11,GWO,-16.36539438576969,116.36539438576969,1,0,4.093052299984265
100.0,hard,11,FA,-16.486779910183387,116.48677991018339,1,0,10.165103699953761
100.0,hard,11,PSO,-16.28312609274009,116.28312609274009,1,0,2.5435192000004463
100.0,hard,11,GA,-16.47960934857379,116.47960934857379,1,0,5.204220999963582
100.0,hard,11,ACO,-16.521262445872253,116.52126244587225,1,0,4.675317099958193
100.0,hard,12,ABC,4.133156256639694,95.8668437433603,1,0,4.5658062000293285
100.0,hard,12,GWO,104.32614158531638,95.67385841468362,2,0,4.114193300018087
100.0,hard,12,FA,106.46893526878014,93.53106473121986,2,0,10.22368200001074
100.0,hard,12,PSO,100.18818042563281,99.81181957436719,2,0,2.3893473999924026
100.0,hard,12,GA,104.34044461306512,95.65955538693488,2,0,4.7545688999816775
100.0,hard,12,ACO,104.31774205217343,95.68225794782657,2,0,4.232174400007352
100.0,hard,13,ABC,-105.45955628759295,105.45955628759295,0,1,3.942724799970165
100.0,hard,13,GWO,7.36797570907801,92.63202429092199,1,0,3.486534300027415
